0,1,2,3,4,5,6,7,8,target
1.51797,12.74,3.48,1.35,72.96,0.64,8.68,0.0,0.0,1
1.52213,14.21,3.82,0.47,71.77,0.11,9.57,0.0,0.0,1
1.52213,14.21,3.82,0.47,71.77,0.11,9.57,0.0,0.0,1
1.51793,12.79,3.5,1.12,73.03,0.64,8.77,0.0,0.0,1
1.51755,12.71,3.42,1.2,73.2,0.59,8.64,0.0,0.0,1
1.51779,13.21,3.39,1.33,72.76,0.59,8.59,0.0,0.0,1
1.5221,13.73,3.84,0.72,71.76,0.17,9.74,0.0,0.0,1
1.51786,12.73,3.43,1.19,72.95,0.62,8.76,0.0,0.3,1
1.519,13.49,3.48,1.35,71.95,0.55,9.0,0.0,0.0,1
1.51869,13.19,3.37,1.18,72.72,0.57,8.83,0.0,0.16,1
1.52667,13.99,3.7,0.71,71.57,0.02,9.82,0.0,0.1,1
1.52223,13.21,3.77,0.79,71.99,0.13,10.02,0.0,0.0,1
1.51898,13.58,3.35,1.23,72.08,0.59,8.91,0.0,0.0,1
1.5232,13.72,3.72,0.51,71.75,0.09,10.06,0.0,0.16,1
1.51926,13.2,3.33,1.28,72.36,0.6,9.14,0.0,0.11,1
1.51808,13.43,2.87,1.19,72.84,0.55,9.03,0.0,0.0,1
1.51837,13.14,2.84,1.28,72.85,0.55,9.07,0.0,0.0,1
1.51778,13.21,2.81,1.29,72.98,0.51,9.02,0.0,0.09,1
1.51769,12.45,2.71,1.29,73.7,0.56,9.06,0.0,0.24,1
1.51215,12.99,3.47,1.12,72.98,0.62,8.35,0.0,0.31,1
1.51824,12.87,3.48,1.29,72.95,0.6,8.43,0.0,0.0,1
1.51754,13.48,3.74,1.17,72.99,0.59,8.03,0.0,0.0,1
1.51754,13.39,3.66,1.19,72.79,0.57,8.27,0.0,0.11,1
1.51905,13.6,3.62,1.11,72.64,0.14,8.76,0.0,0.0,1
1.51977,13.81,3.58,1.32,71.72,0.12,8.67,0.69,0.0,1
1.52172,13.51,3.86,0.88,71.79,0.23,9.54,0.0,0.11,1
1.52227,14.17,3.81,0.78,71.35,0.0,9.69,0.0,0.0,1
1.52172,13.48,3.74,0.9,72.01,0.18,9.61,0.0,0.07,1
1.52099,13.69,3.59,1.12,71.96,0.09,9.4,0.0,0.0,1
1.52152,13.05,3.65,0.87,72.22,0.19,9.85,0.0,0.17,1
1.52152,13.05,3.65,0.87,72.32,0.19,9.85,0.0,0.17,1
1.52152,13.12,3.58,0.9,72.2,0.23,9.82,0.0,0.16,1
1.523,13.31,3.58,0.82,71.99,0.12,10.17,0.0,0.03,1
1.51574,14.86,3.67,1.74,71.87,0.16,7.36,0.0,0.12,2
1.51848,13.64,3.87,1.27,71.96,0.54,8.32,0.0,0.32,2
1.51593,13.09,3.59,1.52,73.1,0.67,7.83,0.0,0.0,2
1.51631,13.34,3.57,1.57,72.87,0.61,7.89,0.0,0.0,2
1.51596,13.02,3.56,1.54,73.11,0.72,7.9,0.0,0.0,2
1.5159,13.02,3.58,1.51,73.12,0.69,7.96,0.0,0.0,2
1.51645,13.44,3.61,1.54,72.39,0.66,8.03,0.0,0.0,2
1.51627,13.0,3.58,1.54,72.83,0.61,8.04,0.0,0.0,2
1.51613,13.92,3.52,1.25,72.88,0.37,7.94,0.0,0.14,2
1.5159,12.82,3.52,1.9,72.86,0.69,7.97,0.0,0.0,2
1.51592,12.86,3.52,2.12,72.66,0.69,7.97,0.0,0.0,2
1.51593,13.25,3.45,1.43,73.17,0.61,7.86,0.0,0.0,2
1.51646,13.41,3.55,1.25,72.81,0.68,8.1,0.0,0.0,2
1.51594,13.09,3.52,1.55,72.87,0.68,8.05,0.0,0.09,2
1.51409,14.25,3.09,2.08,72.28,1.1,7.08,0.0,0.0,2
1.51625,13.36,3.58,1.49,72.72,0.45,8.21,0.0,0.0,2
1.51569,13.24,3.49,1.47,73.25,0.38,8.03,0.0,0.0,2
1.51645,13.4,3.49,1.52,72.65,0.67,8.08,0.0,0.1,2
1.51618,13.01,3.5,1.48,72.89,0.6,8.12,0.0,0.0,2
1.5164,12.55,3.48,1.87,73.23,0.63,8.08,0.0,0.09,2
1.51841,12.93,3.74,1.11,72.28,0.64,8.96,0.0,0.22,2
1.51605,12.9,3.44,1.45,73.06,0.44,8.27,0.0,0.0,2
1.51588,13.12,3.41,1.58,73.26,0.07,8.39,0.0,0.19,2
1.5159,13.24,3.34,1.47,73.1,0.39,8.22,0.0,0.0,2
1.51629,12.71,3.33,1.49,73.28,0.67,8.24,0.0,0.0,2
1.5186,13.36,3.43,1.43,72.26,0.51,8.6,0.0,0.0,2
1.51841,13.02,3.62,1.06,72.34,0.64,9.13,0.0,0.15,2
1.51743,12.2,3.25,1.16,73.55,0.62,8.9,0.0,0.24,2
1.51689,12.67,2.88,1.71,73.21,0.73,8.54,0.0,0.0,2
1.51811,12.96,2.96,1.43,72.92,0.6,8.79,0.14,0.0,2
1.51655,12.75,2.85,1.44,73.27,0.57,8.79,0.11,0.22,2
1.5173,12.35,2.72,1.63,72.87,0.7,9.23,0.0,0.0,2
1.5182,12.62,2.76,0.83,73.81,0.35,9.42,0.0,0.2,2
1.52725,13.8,3.15,0.66,70.57,0.08,11.64,0.0,0.0,2
1.5241,13.83,2.9,1.17,71.15,0.08,10.79,0.0,0.0,2
1.52475,11.45,0.0,1.88,72.19,0.81,13.24,0.0,0.34,2
1.53125,10.73,0.0,2.1,69.81,0.58,13.3,3.15,0.28,2
1.53393,12.3,0.0,1.0,70.16,0.12,16.19,0.0,0.24,2
1.52222,14.43,0.0,1.0,72.67,0.1,11.52,0.0,0.08,2
1.51818,13.72,0.0,0.56,74.45,0.0,10.99,0.0,0.0,2
1.52664,11.23,0.0,0.77,73.21,0.0,14.68,0.0,0.0,2
1.52739,11.02,0.0,0.75,73.08,0.0,14.96,0.0,0.0,2
1.52777,12.64,0.0,0.67,72.02,0.06,14.4,0.0,0.0,2
1.51892,13.46,3.83,1.26,72.55,0.57,8.21,0.0,0.14,2
1.51847,13.1,3.97,1.19,72.44,0.6,8.43,0.0,0.0,2
1.51846,13.41,3.89,1.33,72.38,0.51,8.28,0.0,0.0,2
1.51829,13.24,3.9,1.41,72.33,0.55,8.31,0.0,0.1,2
1.51708,13.72,3.68,1.81,72.06,0.64,7.88,0.0,0.0,2
1.51673,13.3,3.64,1.53,72.53,0.65,8.03,0.0,0.29,2
1.51652,13.56,3.57,1.47,72.45,0.64,7.96,0.0,0.0,2
1.51844,13.25,3.76,1.32,72.4,0.58,8.42,0.0,0.0,2
1.51663,12.93,3.54,1.62,72.96,0.64,8.03,0.0,0.21,2
1.51687,13.23,3.54,1.48,72.84,0.56,8.1,0.0,0.0,2
1.51707,13.48,3.48,1.71,72.52,0.62,7.99,0.0,0.0,2
1.52177,13.2,3.68,1.15,72.75,0.54,8.52,0.0,0.0,2
1.51872,12.93,3.66,1.56,72.51,0.58,8.55,0.0,0.12,2
1.51667,12.94,3.61,1.26,72.75,0.56,8.6,0.0,0.0,2
1.52081,13.78,2.28,1.43,71.99,0.49,9.85,0.0,0.17,2
1.52068,13.55,2.09,1.67,72.18,0.53,9.57,0.27,0.17,2
1.5202,13.98,1.35,1.63,71.76,0.39,10.56,0.0,0.18,2
1.52177,13.75,1.01,1.36,72.19,0.33,11.14,0.0,0.0,2
1.52614,13.7,0.0,1.36,71.24,0.19,13.44,0.0,0.1,2
1.51813,13.43,3.98,1.18,72.49,0.58,8.15,0.0,0.0,2
1.518,13.71,3.93,1.54,71.81,0.54,8.21,0.0,0.15,2
1.51811,13.33,3.85,1.25,72.78,0.52,8.12,0.0,0.0,2
1.51789,13.19,3.9,1.3,72.33,0.55,8.44,0.0,0.28,2
1.51806,13.0,3.8,1.08,73.07,0.56,8.38,0.0,0.12,2
1.51711,12.89,3.62,1.57,72.96,0.61,8.11,0.0,0.0,2
1.51674,12.79,3.52,1.54,73.36,0.66,7.9,0.0,0.0,2
1.51674,12.87,3.56,1.64,73.14,0.65,7.99,0.0,0.0,2
1.5169,13.33,3.54,1.61,72.54,0.68,8.11,0.0,0.0,2
1.51851,13.2,3.63,1.07,72.83,0.57,8.41,0.09,0.17,2
1.51662,12.85,3.51,1.44,73.01,0.68,8.23,0.06,0.25,2
1.51709,13.0,3.47,1.79,72.72,0.66,8.18,0.0,0.0,2
1.5166,12.99,3.18,1.23,72.97,0.58,8.81,0.0,0.24,2
1.51839,12.85,3.67,1.24,72.57,0.62,8.68,0.0,0.35,2
1.51769,13.65,3.66,1.11,72.77,0.11,8.6,0.0,0.0,3
1.5161,13.33,3.53,1.34,72.67,0.56,8.33,0.0,0.0,3
1.5167,13.24,3.57,1.38,72.7,0.56,8.44,0.0,0.1,3
1.51643,12.16,3.52,1.35,72.89,0.57,8.53,0.0,0.0,3
1.51665,13.14,3.45,1.76,72.48,0.6,8.38,0.0,0.17,3
1.52127,14.32,3.9,0.83,71.5,0.0,9.49,0.0,0.0,3
1.51779,13.64,3.65,0.65,73.0,0.06,8.93,0.0,0.0,3
1.5161,13.42,3.4,1.22,72.69,0.59,8.32,0.0,0.0,3
1.51694,12.86,3.58,1.31,72.61,0.61,8.79,0.0,0.0,3
1.51646,13.04,3.4,1.26,73.01,0.52,8.58,0.0,0.0,3
1.51655,13.41,3.39,1.28,72.64,0.52,8.65,0.0,0.0,3
1.52121,14.03,3.76,0.58,71.79,0.11,9.65,0.0,0.0,3
1.51776,13.53,3.41,1.52,72.04,0.58,8.79,0.0,0.0,3
1.51796,13.5,3.36,1.63,71.94,0.57,8.81,0.0,0.09,3
1.51832,13.33,3.34,1.54,72.14,0.56,8.99,0.0,0.0,3
1.51934,13.64,3.54,0.75,72.65,0.16,8.89,0.15,0.24,3
1.52211,14.19,3.78,0.91,71.36,0.23,9.14,0.0,0.37,3
1.51514,14.01,2.68,3.5,69.89,1.68,5.87,2.2,0.0,5
1.51915,12.73,1.85,1.86,72.69,0.6,10.09,0.0,0.0,5
1.52171,11.56,1.88,1.56,72.86,0.47,11.41,0.0,0.0,5
1.52151,11.03,1.71,1.56,73.44,0.58,11.62,0.0,0.0,5
1.51969,12.64,0.0,1.65,73.75,0.38,11.53,0.0,0.0,5
1.51666,12.86,0.0,1.83,73.88,0.97,10.17,0.0,0.0,5
1.51994,13.27,0.0,1.76,73.03,0.47,11.32,0.0,0.0,5
1.52369,13.44,0.0,1.58,72.22,0.32,12.24,0.0,0.0,5
1.51316,13.02,0.0,3.04,70.48,6.21,6.96,0.0,0.0,5
1.51321,13.0,0.0,3.02,70.7,6.21,6.93,0.0,0.0,5
1.52043,13.38,0.0,1.4,72.25,0.33,12.5,0.0,0.0,5
1.52058,12.85,1.61,2.17,72.18,0.76,9.7,0.24,0.51,5
1.52119,12.97,0.33,1.51,73.39,0.13,11.27,0.0,0.28,5
1.51905,14.0,2.39,1.56,72.37,0.0,9.57,0.0,0.0,6
1.51937,13.79,2.41,1.19,72.76,0.0,9.77,0.0,0.0,6
1.51829,14.46,2.24,1.62,72.38,0.0,9.26,0.0,0.0,6
1.51852,14.09,2.19,1.66,72.67,0.0,9.32,0.0,0.0,6
1.51299,14.4,1.74,1.54,74.55,0.0,7.59,0.0,0.0,6
1.51888,14.99,0.78,1.74,72.5,0.0,9.95,0.0,0.0,6
1.51916,14.15,0.0,2.09,72.74,0.0,10.88,0.0,0.0,6
1.51969,14.56,0.0,0.56,73.48,0.0,11.22,0.0,0.0,6
1.51115,17.38,0.0,0.34,75.41,0.0,6.65,0.0,0.0,6
1.51131,13.69,3.2,1.81,72.81,1.76,5.43,1.19,0.0,7
1.51838,14.32,3.26,2.22,71.25,1.46,5.79,1.63,0.0,7
1.52315,13.44,3.34,1.23,72.38,0.6,8.83,0.0,0.0,7
1.52247,14.86,2.2,2.06,70.26,0.76,9.76,0.0,0.0,7
1.52365,15.79,1.83,1.31,70.43,0.31,8.61,1.68,0.0,7
1.51613,13.88,1.78,1.79,73.1,0.0,8.67,0.76,0.0,7
1.51602,14.85,0.0,2.38,73.28,0.0,8.76,0.64,0.09,7
1.51623,14.2,0.0,2.79,73.46,0.04,9.04,0.4,0.09,7
1.51719,14.75,0.0,2.0,73.02,0.0,8.53,1.59,0.08,7
1.51683,14.56,0.0,1.98,73.29,0.0,8.52,1.57,0.07,7
1.51545,14.14,0.0,2.68,73.39,0.08,9.07,0.61,0.05,7
1.51556,13.87,0.0,2.54,73.23,0.14,9.41,0.81,0.01,7
1.51727,14.7,0.0,2.34,73.28,0.0,8.95,0.66,0.0,7
1.51531,14.38,0.0,2.66,73.1,0.04,9.08,0.64,0.0,7
1.51609,15.01,0.0,2.51,73.05,0.05,8.83,0.53,0.0,7
1.51508,15.15,0.0,2.25,73.5,0.0,8.34,0.63,0.0,7
1.51653,11.95,0.0,1.19,75.18,2.7,8.93,0.0,0.0,7
1.51514,14.85,0.0,2.42,73.72,0.0,8.39,0.56,0.0,7
1.51658,14.8,0.0,1.99,73.11,0.0,8.28,1.71,0.0,7
1.51617,14.95,0.0,2.27,73.3,0.0,8.71,0.67,0.0,7
1.51732,14.95,0.0,1.8,72.99,0.0,8.61,1.55,0.0,7
1.51645,14.94,0.0,1.87,73.11,0.0,8.67,1.38,0.0,7
1.51831,14.39,0.0,1.82,72.86,1.41,6.47,2.88,0.0,7
1.5164,14.37,0.0,2.74,72.85,0.0,9.45,0.54,0.0,7
1.51623,14.14,0.0,2.88,72.61,0.08,9.18,1.06,0.0,7
1.51685,14.92,0.0,1.99,73.06,0.0,8.4,1.59,0.0,7
1.52065,14.36,0.0,2.02,73.42,0.0,8.44,1.64,0.0,7
1.51651,14.38,0.0,1.94,73.61,0.0,8.48,1.57,0.0,7
1.51711,14.23,0.0,2.08,73.36,0.0,8.62,1.67,0.0,7
1.5191553607821877,13.61453252168107,3.5909349566378586,0.9792073048703638,72.64363313042027,0.14726626084053535,8.80723069546348,0.05449695630401509,0.08719513008642416,3
1.5178937592543822,13.509936111842654,3.3765601864044243,1.5935675899102664,71.97312037280885,0.5733120372808849,8.80337592543823,0.0,0.06019166447203614,3
1.5181826370702665,13.627535331102655,3.640651498326991,0.7933436923194743,72.8878179799239,0.0849293377946912,8.877025157186281,0.0,0.0,3
1.5182701992368364,13.524329351908733,3.3569588310114082,1.5083532404563358,71.98257636584027,0.5760823379771831,8.840411689885917,0.0,0.06262947910267555,3
1.5163054806932814,13.29917789600779,3.543698712885426,1.3536987128854263,72.68027403466407,0.56,8.367671460434922,0.0,0.03424678221356552,3
1.5178446992603851,13.517295110942234,3.3888251849037228,1.5665845932118097,71.99765036980745,0.5757650369807445,8.79846992603851,0.0,0.0381146671732989,3
1.5162808479566263,13.302872806506045,3.5420565304417577,1.3520565304417578,72.67904239783132,0.56,8.363155458714834,0.0,0.030141326104394347,3
1.5186487387075902,13.614752253397416,3.631801802717933,1.11,72.67835585883329,0.13114864796155035,8.712792789128269,0.0,0.0,3
1.5183955336444037,13.64,3.6070266445906993,0.6890666867357277,72.86326659642495,0.09906668673572769,8.914373325305709,0.058600030103591536,0.09376004816574646,3
1.5182372810761489,13.54956069984217,3.3865271601893956,1.406547940915412,72.05564855987375,0.583912139968434,8.83694567962121,0.0,0.0,3
1.5183481011275308,13.64,3.610392823207484,0.6860065243568328,72.87397716475108,0.09600652435683281,8.915597390257266,0.054009786535249196,0.08641565845639873,3
1.5191633058760623,13.61562839669824,3.58874320660352,0.9693444297158399,72.64390709917457,0.14781419834912002,8.81079228926928,0.058606487618400066,0.09377038018944012,3
1.5182109720791692,13.626635807010501,3.6399768552578764,0.8036882193792309,72.87972226309452,0.08672838597899667,8.873202179794632,0.0,0.0,3
1.5181158454834514,13.64,3.626875481819573,0.6710222892549333,72.92642198760774,0.08102228925493334,8.921591084298026,0.0315334338824,0.050453494211840005,3
1.5183324825423328,13.511532821215068,3.4423175628736304,1.4415144901640404,71.99844884773391,0.5661496159113012,8.886952688620891,0.0,0.0,3
1.518712231797622,13.643804655771987,3.5856558692638467,0.8869676077915404,72.69565586926385,0.14097672114006385,8.77966498261237,0.09293016342019152,0.14868826147230643,3
1.5182927162985933,13.551832635188255,3.3838008377740945,1.3933707159081234,72.0574661081506,0.5843665270376509,8.84239832445181,0.0,0.0,3
1.5178533277964694,13.516000830529583,3.3866680508826383,1.5713302880581956,71.99333610176528,0.5753336101765276,8.799332779646944,0.0,0.04199750841125096,3
1.5177521787878485,13.643782121215146,3.6537821212151465,0.8239775758967383,72.91301121205163,0.07891060607573241,8.805189999900167,0.0,0.0,3
1.516331018704939,13.295347194259158,3.54540124699593,1.35540124699593,72.68155093524695,0.56,8.372353429238807,0.0,0.0385031174898249,3
1.518171125576397,13.40030181114588,3.34827080131128,1.5772186059007598,72.0572919868872,0.5641354006556399,8.91556278819848,0.0,0.037218605900759844,3
1.5184378260940175,13.53747655639352,3.35531543045081,1.4426172180324,72.00558397368866,0.57936913909838,8.8568456954919,0.0,0.04783887405729002,3
1.5182299972585285,13.514838798111985,3.4365321033040255,1.4555648919759383,72.00588729575198,0.5686290985839891,8.869596309912076,0.0,0.0,3
1.5183123634549724,13.512181824033147,3.44118180794199,1.4442727521408818,71.99990910407459,0.5666363680248615,8.88354542382597,0.0,0.0,3
1.51834924531265,13.64,3.6103116229732213,0.6860803427516171,72.87371880036935,0.0960803427516171,8.915567862899353,0.05412051412742565,0.08659282260388104,3
1.5187873590091518,13.643349339338474,3.5801920720616818,0.870576216185045,72.69019207206168,0.14325330330763264,8.792869159184269,0.09975990992289792,0.15961585587663668,3
1.5183842559635368,13.495920615735223,3.408952611177338,1.5157772405862115,71.94407938426478,0.5618412314704436,8.887508301030785,0.0,0.053285541616996564,3
1.5167518220305456,13.287257571767503,3.512190654903126,1.3649330831356234,72.65931439294188,0.5706856070581243,8.365618690193747,0.0,0.0,3
1.517825636968999,13.52015445465015,3.3935907577502524,1.5561003329494447,72.0071815155005,0.5767181515500505,8.796563696899899,0.0,0.029536636049545727,3
1.5191616760626665,13.615403594850562,3.5891928102988766,0.9713676463449435,72.64385089871264,0.14770179742528092,8.810061683264326,0.057763480689606864,0.09242156910337099,3
1.5191212098033808,13.609822041845627,3.6003559163087466,1.0216016233893594,72.6424555104614,0.14491102092281338,8.791921635998287,0.03683265692110027,0.05893225107376043,3
1.518324972588543,13.553154614284548,3.382214462858542,1.3857032371496196,72.05852369142764,0.5846309228569097,8.845571074282915,0.0,0.0,3
1.5177658035108106,13.642419648918938,3.6524196489189373,0.7613038502711291,72.94434807486444,0.07209824459468794,8.850151585675059,0.0,0.0,3
1.518542153272339,13.64,3.596621380672706,0.698526017570267,72.83015893850407,0.10852601757026697,8.910589592971894,0.07278902635540047,0.11646244216864074,3
1.516983875241249,13.27204096778695,3.505850403244562,1.373809435457613,72.65551024194674,0.5744897580532627,8.378299193510875,0.0,0.0,3
1.5187114853384418,13.64380917976702,3.5857101572042303,0.8871304716126904,72.69571015720423,0.14095410116490412,8.779533786756444,0.09286230349471233,0.14857968559153975,3
1.518129282386621,13.647337682505327,3.6280521900639267,1.0141565701917798,72.73805219006393,0.12331158747336393,8.67720720734551,0.03993476242009178,0.06389561987214684,3
1.5183866247486923,13.533460764603324,3.3558174044245845,1.4626961769833817,71.99855633805582,0.5783651911508308,8.851825955754155,0.0,0.05235663982126091,3
1.5187075137640593,13.27640767092796,3.3358775131483047,1.4328153418559195,72.2306947107373,0.5764899474067816,9.051837302775432,0.0,0.04534735536864942,3
1.5185562307495706,13.64,3.5956223339014395,0.6994342419077821,72.82698015332276,0.10943424190778207,8.910226303236888,0.0741513628616731,0.11864218057867697,3
1.518478736151561,13.64,3.6011219505343726,0.6944345904232975,72.84447893351846,0.10443459042329746,8.912226163830681,0.06665188563494619,0.1066430170159139,3
1.5182654974534888,13.646512136645523,3.6181456397462717,0.9844369192388154,72.72814563974627,0.12743931677238676,8.701148037279843,0.05231795031716027,0.08370872050745645,3
1.5184753054958025,13.64,3.6013654164269124,0.6942132577937158,72.84525359772199,0.10421325779371574,8.912314696882515,0.0663198866905736,0.10611181870491777,3
