0,1,2,3,4,5,6,7,8,Type
0.25712097,-0.11891852,-0.47407418,-0.15909101,0.088050134,-0.020833313,0.50537544,0.0,0.0,1
0.2835767,0.0,0.2074074,-0.068181746,-0.47798505,0.041666627,-0.19354865,0.0,0.0,2
1.5236615,0.2486481,0.1925926,-1.0227273,-0.96855146,-0.7916666,1.0860204,0.0,0.6363636,1
0.13989544,-0.27027023,0.237037,-0.61363626,0.36478186,0.0,-0.23655935,0.0,1.0909091,2
-0.9640346,1.7297298,-2.5777779,2.431818,1.1823957,-1.1666666,-0.22580642,0.56,0.0,7
-0.3591581,-0.41081086,0.059259206,0.65909076,0.452832,0.18749994,-0.6559144,0.0,0.0,2
-0.4687669,0.16216172,0.0074074008,0.38636348,-0.16351894,0.22916669,-0.5591401,0.0,0.90909094,2
0.03781323,-0.043243192,-0.06666661,-0.045454495,-0.025153069,0.062499937,-0.01075293,0.0,0.0,1
1.807193,1.7405398,-0.9481482,1.613636,-3.1698143,0.41666663,1.2473112,0.0,0.0,7
-0.43099874,-0.54054046,-0.4666668,0.2045455,0.61635095,0.020833313,0.20430055,0.11,2.0,2
-0.22683433,-0.27027023,-0.0074074008,0.9999997,-0.0754688,0.20833337,-0.45161283,0.0,0.0,2
-0.6842888,-0.14054063,-0.051851805,0.52272725,0.6037792,-1.0208333,-0.22580642,0.0,1.7272727,2
-2.0944655,-0.28108126,-0.0074074008,-0.52272725,0.25157866,0.125,-0.26881713,0.0,2.8181818,1
-0.75612944,-0.010811056,0.0074074008,0.27272725,0.59119785,-0.375,-0.6129037,0.0,0.0,2
-0.66914546,-0.42162192,0.029629603,1.7499994,-0.1509376,0.2708333,-0.6774198,0.0,0.0,2
0.10208221,0.27027023,-0.08888899,0.6363635,-1.0566016,0.020833313,0.22580642,0.0,0.8181819,3
1.5425456,-0.05405425,0.1481482,-0.4545455,-0.0377344,-0.041666627,-0.08602139,0.0,0.0,2
-0.67671716,-0.2486481,0.07407401,0.36363626,0.42767894,0.2708333,-0.68817216,0.0,0.0,2
0.5368668,0.70270216,0.1851852,-0.38636374,-0.8301856,-1.0416666,0.3118278,0.0,0.0,1
-0.030241571,-0.47567514,0.044444405,-0.27272725,0.57861656,0.041666627,-0.22580642,0.0,0.0,1
0.37808725,-0.064865306,-0.08148158,-0.38636374,-0.0754688,0.020833313,0.24731125,0.0,1.4545454,1
0.4499279,1.8810804,-2.0000002,0.8863635,-0.35220054,-1.1666666,1.4516118,0.0,0.0,6
-0.36294395,0.05405425,0.11851859,0.40909073,-0.31446612,0.18749994,-0.6129037,0.0,2.6363635,2
2.0075717,0.064865306,0.07407401,-1.2045454,-0.99371415,-0.9166666,1.6881711,0.0,0.27272728,1
1.7126825,1.2756758,-2.5777779,-0.7954545,-0.13836586,-0.9583333,3.139784,0.0,0.7272727,2
0.09076978,-0.043243192,0.0,0.13636349,-0.17610027,0.062499937,-0.18279572,0.0,0.0,1
3.614386,0.59459466,-0.2444444,-1.5681816,-2.7798796,-1.0,3.268816,0.0,0.0,2
-0.10203714,0.021622112,0.10370361,-0.25,0.3773632,-0.020833313,-0.569893,0.0,0.0,1
0.0,0.43243194,0.13333338,-0.5454545,-0.012581333,-0.93749994,0.0,0.0,0.0,3
0.7561745,-0.65945894,-2.5777779,0.681818,1.2201301,-0.375,3.1505358,0.0,0.0,5
0.0340274,-0.043243192,-0.49629638,-0.13636376,0.25157866,-0.10416669,0.45161283,0.0,0.8181819,1
-0.18144943,-0.41081086,0.0,-0.045454495,0.32704747,0.0,-0.18279572,0.0,0.0,1
0.064314045,-0.5621625,-0.037037004,-0.36363626,0.21383467,0.125,0.17204279,0.0,2.7272727,1
-0.5708491,-0.25945917,0.0148148015,0.2954545,0.13836586,0.08333337,-0.5161294,0.0,0.0,2
-0.14742203,-0.97297233,-0.562963,0.6363635,0.1132128,0.29166663,0.67741823,0.0,0.0,2
-0.9867496,2.0540533,-2.5777779,2.0454543,0.905664,-1.1666666,-0.27957004,0.63,0.0,7
0.09076978,-0.49729723,0.0148148015,-0.52272725,0.31446612,0.16666663,0.18279572,0.0,0.0,1
-0.6616189,-0.17297277,0.029629603,0.45454523,0.1132128,0.25,-0.5913979,0.0,0.8181819,2
-0.6653597,0.0,-0.022222202,0.18181798,0.4905664,0.10416669,-0.79569894,0.0,0.0,2
-0.18523526,0.14054063,0.0148148015,-0.4545455,0.088050134,-0.125,-0.18279572,0.0,0.0,1
2.423427,0.6270268,-0.4296296,-0.409091,-2.0503156,-1.0,2.3548374,0.0,0.0,2
-0.12853795,-0.2486481,0.044444405,0.77272725,-0.06288747,-0.041666627,-0.17204382,0.0,0.6363636,1
0.05295655,-0.60540575,0.044444405,-0.022727247,0.21383467,0.020833313,0.16128986,0.0,0.0,1
-0.4007121,-0.34594554,0.044444405,0.61363626,0.226416,0.16666663,-0.6129037,0.0,1.9090909,2
-0.38561386,-0.33513552,0.09629621,-0.2045455,-0.0377344,0.0,0.0,0.0,0.0,2
0.22687939,-0.010811056,0.31111118,0.13636349,-0.5660352,-0.020833313,-0.3118278,0.0,0.90909094,2
-0.6653597,-0.17297277,0.08148141,0.38636348,0.40251628,0.22916669,-0.8279572,0.0,0.0,2
-0.056697313,0.2486481,0.1925926,-0.409091,0.2641504,0.062499937,-0.6129037,0.0,0.0,1
-0.52172345,0.097297445,0.06666661,0.5,0.1132128,0.10416669,-0.76344115,0.0,0.0,2
2.2684333,0.20540491,-2.5777779,0.52272725,-0.7044011,-0.5,3.9139767,0.0,0.0,5
-0.060483143,-0.7351353,-0.0074074008,0.068181746,0.76729816,0.08333337,-0.053763628,0.0,0.54545456,1
0.16635118,0.19459489,0.3703704,-0.38636374,-0.36478186,0.041666627,-0.48387164,0.0,0.0,2
-0.4687669,0.20540491,0.09629621,0.43181798,-0.4905664,0.20833337,-0.6129037,0.0,0.0,2
0.056742385,-0.61621577,0.1407408,-0.43181825,0.4150976,0.10416669,0.10752623,0.0,0.0,1
-0.65404725,-0.49729723,0.09629621,0.61363626,0.23899733,0.16666663,-0.569893,0.0,2.3636363,1
1.5198756,-1.8270262,-1.1851853,0.47727248,0.10063147,-0.1875,3.021504,0.0,0.0,5
-0.6313323,1.7297298,-2.5777779,2.340909,0.62893224,-1.1666666,0.17204279,0.64,0.8181819,7
1.1304308,0.32432446,-1.0296298,0.7272725,-0.7547168,-0.06250006,1.0430096,0.27,1.5454546,2
-0.098296374,0.05405425,0.08888881,-0.47727275,0.38993493,0.041666627,-0.46236578,0.0,0.0,1
-0.551965,1.0270267,-2.5777779,3.2727268,0.8553483,-1.0833333,0.47311768,0.4,0.8181819,7
-0.07936723,-0.42162192,0.059259206,-0.18181826,0.5408821,-0.041666627,-0.23655935,0.0,1.5454546,1
0.5520101,-0.5621625,-1.2074075,1.1590908,-0.113203205,0.08333337,1.6021497,0.0,0.0,5
-0.23436092,0.2486481,0.0,0.81818175,-0.32704747,0.125,-0.6559144,0.0,0.0,2
0.7561745,1.4162164,-2.5777779,-1.7954544,0.8805109,-1.1666666,2.8172033,0.0,0.0,6
-0.7637011,0.043243192,-0.022222202,-0.31818175,-0.050315734,0.0,-0.032258794,0.0,0.0,1
-0.58977824,0.68108106,-1.2592593,0.9999997,0.40251628,-1.1666666,0.07526846,0.76,0.0,7
-0.049125653,-0.1081085,0.09629621,-0.68181825,0.57861656,0.020833313,-0.3870973,0.0,0.0,1
-0.65404725,-0.2486481,0.059259206,0.43181798,0.4150976,0.33333337,-0.7526882,0.0,0.0,2
0.2722192,-0.2486481,0.10370361,-0.659091,-0.55346346,0.16666663,0.569892,0.0,1.3636364,2
-0.60109067,0.18378383,-0.059259206,-0.2954545,-0.113203205,0.062499937,-0.3010759,0.0,0.0,3
0.1588246,0.086486384,0.27407402,-0.22727275,0.0,-0.08333337,-0.5161294,0.0,0.0,2
-1.7126374,-0.2486481,-2.5777779,3.8409085,-2.8930826,11.770833,-1.7634406,0.0,0.0,5
-0.21926266,1.0594587,-2.5777779,1.6590905,0.7295637,-1.1666666,0.021504836,1.67,0.0,7
2.083198,0.5081083,0.1777778,-1.9090908,-1.295599,-0.9791666,1.569892,0.0,1.4545454,1
0.11722553,0.49729723,0.3333334,0.43181798,-1.2201301,-0.041666627,-0.41935506,0.0,1.3636364,2
3.810979,-0.65945894,-2.5777779,-1.5454544,-0.9559797,-1.0416666,6.236556,0.0,0.0,2
1.4442492,-2.3999999,-1.3111112,0.47727248,0.8301952,0.041666627,3.2473102,0.0,0.0,5
-0.018884081,-0.29189232,0.044444405,-0.31818175,0.27673173,0.18749994,-0.07526949,0.0,0.0,1
-0.022669911,-0.48648617,0.13333338,-0.18181826,0.28931308,0.08333337,-0.043010697,0.0,0.0,1
2.2533352,2.7459455,-1.2222223,-0.090909265,-2.9559798,-0.5208333,0.010751905,1.68,0.0,7
0.23440598,1.2324326,-2.5777779,1.0681818,0.10063147,1.7708331,-2.2903225,2.88,0.0,7
0.07562646,-0.064865306,0.31111118,-0.11363651,-0.5660352,-0.020833313,-0.17204382,0.0,2.5454545,2
-0.5746349,1.8378372,-2.5777779,2.0909088,0.65409493,-1.1666666,0.11827916,0.67,0.0,7
0.20795025,-0.41081086,0.0,-0.13636376,0.21383467,0.08333337,-0.18279572,0.0,0.0,1
1.0926627,-0.43243194,-1.3851852,1.8636363,-0.7547168,0.41666663,1.1827947,0.24,4.6363635,5
-0.44231117,0.33513552,0.06666661,0.27272725,-0.4150976,0.16666663,-0.68817216,0.0,0.0,2
0.49531278,0.25945917,0.0,0.0,-1.0440298,-0.020833313,0.43010697,0.0,0.0,1
0.23819181,0.086486384,-0.10370379,0.43181798,-0.80503255,0.0,0.41935405,0.0,0.0,3
1.6786551,1.0378376,0.2518518,-1.9999998,-1.2704458,-0.93749994,1.0430096,0.0,0.0,1
-0.011312421,-0.043243192,0.15555559,-0.13636376,-0.21383467,0.020833313,-0.40860215,0.0,0.0,1
-0.31755903,1.8054051,-2.5777779,1.4545453,0.35220054,-1.1666666,-0.21505451,1.59,0.0,7
-0.052911483,-0.27027023,0.08888881,0.022727247,0.2641504,0.020833313,-0.21505451,0.0,1.0,1
-0.1890211,1.6216213,-2.5777779,1.4772725,0.3018848,-1.1666666,-0.07526949,1.59,0.7272727,7
-0.052911483,-0.5837836,-0.044444405,-0.340909,0.5283008,0.062499937,0.043010697,0.0,0.0,1
1.3232828,-0.30270234,-2.3333335,0.36363626,0.76729816,-0.8958333,2.870967,0.0,2.5454545,5
1.255228,0.42162192,0.748148,-0.56818175,-1.2578645,-1.0416666,0.16128986,0.0,0.0,1
0.46502614,0.22702703,0.2592592,-0.2045455,-0.28930348,0.020833313,-0.41935506,0.0,1.2727273,2
-0.54439336,0.11891852,0.07407401,0.31818175,-0.0754688,-0.22916669,-0.41935506,0.0,0.0,2
-0.5368217,-0.27027023,0.07407401,0.43181798,0.062897064,0.10416669,-0.6021508,0.0,0.0,2
-0.551965,0.9621623,-2.5777779,3.4772725,-0.21383467,-1.0,0.6236556,1.06,0.0,7
-0.7485578,-0.5729726,-0.0148148015,0.47727248,0.5283008,0.22916669,-0.54838717,0.0,2.1818182,1
-0.098296374,-1.135135,-0.1703704,-0.43181825,0.96856105,0.125,0.3225797,0.0,2.1818182,2
-0.083153054,-0.443243,0.0148148015,-0.47727275,0.61635095,0.0,-0.053763628,0.0,0.0,1
-0.60109067,0.086486384,0.037037004,-0.022727247,-0.13836586,0.0,-0.290323,0.0,0.0,3
0.19285199,-0.68108106,-0.5333334,-1.1818181,1.295599,-0.4375,0.8817198,0.0,1.8181819,2
0.1588246,-0.3135134,-0.3851852,0.18181798,0.17610027,0.08333337,0.20430055,0.14,0.0,2
0.5633676,0.85405385,0.07407401,0.045454495,-0.88050133,0.0,-0.32258075,0.0,0.0,1
-0.46502614,-0.22702703,-0.059259206,-0.2045455,0.28931308,-0.08333337,-0.02150586,0.0,0.0,3
-0.056697313,0.15135169,0.13333338,-0.36363626,0.012581333,0.020833313,-0.35483852,0.0,1.0,1
-0.29867497,0.086486384,0.044444405,0.590909,-0.3018848,0.25,-0.52688235,0.0,0.0,2
-0.446097,1.2216215,-2.5777779,1.340909,1.0440298,-1.1666666,-0.12903312,1.57,0.0,7
-0.62001985,-0.37837872,-0.029629603,0.22727275,0.35220054,-0.25,-0.35483852,0.0,0.0,2
-0.4687669,1.8270262,-2.5777779,1.181818,0.4150976,-1.1666666,0.07526846,1.38,0.0,7
0.5141969,0.8108106,-0.8074074,0.47727248,-0.5157195,-1.1666666,1.0430096,0.0,0.0,6
0.4877411,0.3567566,-0.096296385,-0.27272725,-0.88050133,0.062499937,0.33333266,0.0,0.0,1
0.26469263,-0.43243194,0.1407408,-0.25,-0.2641504,0.125,0.08602139,0.0,3.1818182,2
-0.3591581,-0.49729723,0.029629603,0.43181798,0.7295637,0.20833337,-0.7526882,0.0,0.0,2
-0.47633857,-1.1783783,0.029629603,0.0,0.13836586,0.020833313,-0.07526949,0.0,0.0,3
-0.21926266,-0.38918874,0.10370361,0.5,0.226416,0.10416669,-0.52688235,0.0,0.0,2
0.6351631,0.5837836,-0.7925926,-0.36363626,-0.025153069,-1.1666666,1.2580642,0.0,0.0,6
-0.38939968,-0.42162192,-2.5777779,1.090909,1.3836491,0.8541667,1.6881711,0.0,0.0,5
1.5425456,0.54054046,-1.8296298,0.022727247,-0.74213547,-0.47916663,2.7311819,0.0,0.0,2
-0.58977824,0.7243243,0.029629603,-0.22727275,0.12578453,-0.3958333,-0.7096775,0.0,1.2727273,2
0.2722192,-0.34594554,0.1925926,-0.5454545,-0.62893224,0.16666663,0.3870963,0.0,2.0,2
-0.0037407607,-0.74594533,0.029629603,0.18181798,0.46541333,0.020833313,-0.06451656,0.0,0.0,1
1.6143862,1.1999993,0.27407402,-1.0454545,-1.7861654,-0.8541666,0.5913968,0.0,0.0,1
0.5557959,0.97297233,-2.5777779,1.6818178,-0.050315734,-1.1666666,2.4516118,0.0,0.0,6
1.6710835,1.0162156,0.22222221,-0.9999999,-1.7861654,-0.68749994,0.5806449,0.0,3.3636365,3
-0.40449792,-0.43243194,0.022222202,0.2045455,0.28931308,0.25,-0.39785025,0.06,2.2727273,2
-0.13985036,1.8378372,-2.5777779,1.022727,0.2641504,-1.1666666,0.010751905,1.55,0.0,7
-0.8997656,1.2216215,-2.5777779,2.9772725,0.40251628,-1.0833333,0.51612836,0.64,0.0,7
1.7315667,0.99459445,0.2444444,-1.2954545,-1.7987467,-1.1666666,1.1720418,0.0,0.0,1
1.3308095,0.84324276,0.2074074,-1.7499999,-1.2452832,-0.93749994,1.1290311,0.0,0.0,3
-0.3931855,-0.11891852,-0.022222202,0.931818,-0.3773536,0.08333337,-0.23655935,0.0,1.5454546,3
0.22687939,1.3081079,-0.9185186,0.61363626,-0.5031477,-1.1666666,0.70967704,0.0,0.0,6
-0.0999299177250297,0.03989155831621191,0.09535823994498185,-0.378025704172289,0.38444501946983917,0.01437371832789043,-0.5093215146011185,0.0,0.0,1
-0.02478282094007513,-0.38734360902897014,0.044444405,-0.29457404489912425,0.43352166369342965,0.1117584876204181,-0.15345386008945586,0.0,0.0,1
0.04440433795448853,-0.41081086,0.0,-0.09818232477690969,0.2613834780299041,0.0483337726698839,-0.18279572,0.0,0.0,1
0.0218348150191048,-0.5387914009363645,-0.013616402677771856,-0.4354950358967759,0.41705908076413895,0.11668984677718924,0.11573008134843395,0.0,0.0,1
0.025428897255253446,-0.37489991523964494,0.03247058151915347,-0.4008420431355964,0.29198083466714214,0.17908084736982846,0.02901902236863803,0.0,0.0,1
-0.26187526403522093,1.3828350217776864,-2.5777779,1.5704178092902101,0.5659724410902385,-1.1666666,-0.08104635426194787,1.6353190822528068,0.0,7
-0.2587343230899267,1.3589992118616658,-2.5777779,1.5769538023675067,0.5780306218805322,-1.1666666,-0.07348738808808589,1.6378753849486594,0.0,7
-0.6042496887802936,1.781369393423566,-2.5777779,2.2214915624905403,0.6409516862270226,-1.1666666,0.1463615508417645,0.6543300810370704,0.4273614689978613,7
-0.290574992228223,1.8328831043530638,-2.5777779,1.0956297870286493,0.3333213246542604,-1.1666666,0.04031634716823793,1.4720982092332666,0.0,7
-0.3087239843286388,1.7095138044995692,-2.5777779,1.3508478822295962,0.3503284181094455,-1.1666666,-0.010854486035971195,1.5001412578526143,0.41607360466603316,7
-0.33135184748184354,1.7261284380997797,-2.5777779,1.3269493858303705,0.3594858880181667,-1.1666666,0.0013221119038870216,1.4831549393371155,0.3572465297620962,7
-0.35593036214694573,1.744175348355211,-2.5777779,1.3009907020498797,0.36943278432573334,-1.1666666,0.014548402385207576,1.4647043027961149,0.29334822379118114,7
-0.7973668872802002,1.776001055694559,-2.5777779,2.2859047992216306,0.9562766738065822,-1.1666666,-0.07853369072346056,0.607081311051801,0.0,7
-0.2756962849772413,1.8333721454456473,-2.5777779,1.0884332245959243,0.32649315116333355,-1.1666666,0.03739790793533448,1.4797882458385005,0.0,7
-0.2736778145535901,1.8334384895819138,-2.5777779,1.087456926845227,0.3255668296754176,-1.1666666,0.03700198756567668,1.4808314891245349,0.0,7
-0.2356490604433027,1.8203537928446416,-2.5777779,1.2555104200077924,0.31161622699567143,-1.1666666,-0.11097519536466473,1.571563089846613,0.0,7
-0.23525265622231004,1.820426137212171,-2.5777779,1.2545471884624668,0.3114198187554038,-1.1666666,-0.11047150234826202,1.5714738642120973,0.0,7
-0.3227397793942549,1.7198049795015653,-2.5777779,1.336045051505367,0.35600059407635753,-1.1666666,-0.003312249273889442,1.4896198596268702,0.3796358632593085,7
-0.16550705610815483,1.725018364244199,-2.5777779,1.2599033321200634,0.2838397525219177,-1.1666666,-0.03413301620140045,1.5708715151394141,0.3794820792133137,7
-0.26339062506553884,1.3943347150549248,-2.5777779,1.5672644901491413,0.5601549177479053,-1.1666666,-0.08469321135632368,1.6340857825650825,0.0,7
-0.2746063776087029,1.4794482368753545,-2.5777779,1.543925598315272,0.5170972562954386,-1.1666666,-0.11168496177913904,1.6249576712884084,0.0,7
-0.2304905202263713,1.8212952342057724,-2.5777779,1.2429755669420588,0.3090603011182427,-1.1666666,-0.10442047030246827,1.570401966933042,0.0,7
-0.21354049908321526,1.8243886386002621,-2.5777779,1.201788328778599,0.30066199542692307,-1.1666666,-0.08288284071742744,1.5665867290736497,0.0,7
-0.27397120868124325,1.8334288461510482,-2.5777779,1.0875988362948474,0.3257014748412268,-1.1666666,0.03705953644532078,1.4806798488278778,0.0,7
-0.289267212932684,1.8329260891234984,-2.5777779,1.0949972377627881,0.33272115531379615,-1.1666666,0.04005982794652746,1.4727741329196875,0.0,7
-0.24524067537287028,1.8186033086698559,-2.5777779,1.2788173011697554,0.31636862898807006,-1.1666666,-0.12316282909860768,1.573722042458113,0.0,7
-0.32792982230382384,1.8316553063592405,-2.5777779,1.113697644824908,0.35046429656557787,-1.1666666,0.04764344889771667,1.452791423649142,0.0,7
-0.27244559056066925,1.8334789909613443,-2.5777779,1.0868609223169727,0.3250013343631289,-1.1666666,0.03676028841910412,1.4814683621707994,0.0,7
-0.6017916110777215,1.7860563171523973,-2.5777779,2.210652971704039,0.6420425977542837,-1.1666666,0.14403066476740592,0.6556307108909466,0.3918897421631545,7
-0.3404674946281053,1.732821652405457,-2.5777779,1.3173218633804349,0.3631749798195103,-1.1666666,0.0062274610970530775,1.4763119915584,0.333548010205023,7
-0.3440713480299874,1.7354678016867984,-2.5777779,1.3135156410710156,0.3646334551010573,-1.1666666,0.0081667813771783,1.4736066454391903,0.3241788465071552,7
-0.22367432157203676,1.822539200729056,-2.5777779,1.2264127323016498,0.30568304751670505,-1.1666666,-0.09575943321258908,1.5688677258283543,0.0,7
-0.6071010040356477,1.7759326665394994,-2.5777779,2.2340640858179164,0.6396862532113509,-1.1666666,0.14906532664810157,0.6528213794447465,0.4685078801758804,7
-0.4053983999018066,1.8179651856660697,-2.5777779,1.296113108692623,0.3887385728356991,-1.1666666,-0.04640067767750847,1.4680072248925973,0.0,7
-0.16533356595639037,1.725781243332553,-2.5777779,1.2582995497125005,0.2837066134480957,-1.1666666,-0.033829505111806504,1.5707303823016618,0.3769160277140451,7
-0.3273394484022739,1.7231823118962795,-2.5777779,1.3311870950787479,0.35786207477587495,-1.1666666,-0.0008370566413433561,1.4861669731431981,0.3676778152794342,7
-0.16653281079777943,1.7205078672820544,-2.5777779,1.269385641686134,0.2846269328197975,-1.1666666,-0.03592751531468004,1.571705958297784,0.3946537724329186,7
-0.36161071954388035,1.6993898199114905,-2.5777779,2.1724038764510736,0.641205205174698,-1.1666666,0.25047393994869405,0.6648774456048611,0.0,7
-0.2587056993536059,1.7212564852770869,-2.5777779,1.4649513444747067,0.32916260183701573,-1.1666666,-0.15105150324959712,1.59,0.332994476285683,7
-0.23086078091419632,1.8212276610724323,-2.5777779,1.2438752717272752,0.30924375590072173,-1.1666666,-0.10489094390700993,1.5704853079850738,0.0,7
-0.35103664073651303,1.7405821063585918,-2.5777779,1.3061592229444157,0.3674523009608534,-1.1666666,0.011914973075464089,1.4683779289817123,0.30607073824256226,7
-0.6037011120829148,1.782415388486024,-2.5777779,2.219072681129842,0.6411951482795571,-1.1666666,0.14584135988795532,0.6546203465681417,0.41944513554064494,7
