0,1,2,3,4,5,6,7,8,target
1.51797,12.74,3.48,1.35,72.96,0.64,8.68,0.0,0.0,1
1.52213,14.21,3.82,0.47,71.77,0.11,9.57,0.0,0.0,1
1.52213,14.21,3.82,0.47,71.77,0.11,9.57,0.0,0.0,1
1.51793,12.79,3.5,1.12,73.03,0.64,8.77,0.0,0.0,1
1.51755,12.71,3.42,1.2,73.2,0.59,8.64,0.0,0.0,1
1.51779,13.21,3.39,1.33,72.76,0.59,8.59,0.0,0.0,1
1.5221,13.73,3.84,0.72,71.76,0.17,9.74,0.0,0.0,1
1.51786,12.73,3.43,1.19,72.95,0.62,8.76,0.0,0.3,1
1.519,13.49,3.48,1.35,71.95,0.55,9.0,0.0,0.0,1
1.51869,13.19,3.37,1.18,72.72,0.57,8.83,0.0,0.16,1
1.52667,13.99,3.7,0.71,71.57,0.02,9.82,0.0,0.1,1
1.52223,13.21,3.77,0.79,71.99,0.13,10.02,0.0,0.0,1
1.51898,13.58,3.35,1.23,72.08,0.59,8.91,0.0,0.0,1
1.5232,13.72,3.72,0.51,71.75,0.09,10.06,0.0,0.16,1
1.51926,13.2,3.33,1.28,72.36,0.6,9.14,0.0,0.11,1
1.51808,13.43,2.87,1.19,72.84,0.55,9.03,0.0,0.0,1
1.51837,13.14,2.84,1.28,72.85,0.55,9.07,0.0,0.0,1
1.51778,13.21,2.81,1.29,72.98,0.51,9.02,0.0,0.09,1
1.51769,12.45,2.71,1.29,73.7,0.56,9.06,0.0,0.24,1
1.51215,12.99,3.47,1.12,72.98,0.62,8.35,0.0,0.31,1
1.51824,12.87,3.48,1.29,72.95,0.6,8.43,0.0,0.0,1
1.51754,13.48,3.74,1.17,72.99,0.59,8.03,0.0,0.0,1
1.51754,13.39,3.66,1.19,72.79,0.57,8.27,0.0,0.11,1
1.51905,13.6,3.62,1.11,72.64,0.14,8.76,0.0,0.0,1
1.51977,13.81,3.58,1.32,71.72,0.12,8.67,0.69,0.0,1
1.52172,13.51,3.86,0.88,71.79,0.23,9.54,0.0,0.11,1
1.52227,14.17,3.81,0.78,71.35,0.0,9.69,0.0,0.0,1
1.52172,13.48,3.74,0.9,72.01,0.18,9.61,0.0,0.07,1
1.52099,13.69,3.59,1.12,71.96,0.09,9.4,0.0,0.0,1
1.52152,13.05,3.65,0.87,72.22,0.19,9.85,0.0,0.17,1
1.52152,13.05,3.65,0.87,72.32,0.19,9.85,0.0,0.17,1
1.52152,13.12,3.58,0.9,72.2,0.23,9.82,0.0,0.16,1
1.523,13.31,3.58,0.82,71.99,0.12,10.17,0.0,0.03,1
1.51574,14.86,3.67,1.74,71.87,0.16,7.36,0.0,0.12,2
1.51848,13.64,3.87,1.27,71.96,0.54,8.32,0.0,0.32,2
1.51593,13.09,3.59,1.52,73.1,0.67,7.83,0.0,0.0,2
1.51631,13.34,3.57,1.57,72.87,0.61,7.89,0.0,0.0,2
1.51596,13.02,3.56,1.54,73.11,0.72,7.9,0.0,0.0,2
1.5159,13.02,3.58,1.51,73.12,0.69,7.96,0.0,0.0,2
1.51645,13.44,3.61,1.54,72.39,0.66,8.03,0.0,0.0,2
1.51627,13.0,3.58,1.54,72.83,0.61,8.04,0.0,0.0,2
1.51613,13.92,3.52,1.25,72.88,0.37,7.94,0.0,0.14,2
1.5159,12.82,3.52,1.9,72.86,0.69,7.97,0.0,0.0,2
1.51592,12.86,3.52,2.12,72.66,0.69,7.97,0.0,0.0,2
1.51593,13.25,3.45,1.43,73.17,0.61,7.86,0.0,0.0,2
1.51646,13.41,3.55,1.25,72.81,0.68,8.1,0.0,0.0,2
1.51594,13.09,3.52,1.55,72.87,0.68,8.05,0.0,0.09,2
1.51409,14.25,3.09,2.08,72.28,1.1,7.08,0.0,0.0,2
1.51625,13.36,3.58,1.49,72.72,0.45,8.21,0.0,0.0,2
1.51569,13.24,3.49,1.47,73.25,0.38,8.03,0.0,0.0,2
1.51645,13.4,3.49,1.52,72.65,0.67,8.08,0.0,0.1,2
1.51618,13.01,3.5,1.48,72.89,0.6,8.12,0.0,0.0,2
1.5164,12.55,3.48,1.87,73.23,0.63,8.08,0.0,0.09,2
1.51841,12.93,3.74,1.11,72.28,0.64,8.96,0.0,0.22,2
1.51605,12.9,3.44,1.45,73.06,0.44,8.27,0.0,0.0,2
1.51588,13.12,3.41,1.58,73.26,0.07,8.39,0.0,0.19,2
1.5159,13.24,3.34,1.47,73.1,0.39,8.22,0.0,0.0,2
1.51629,12.71,3.33,1.49,73.28,0.67,8.24,0.0,0.0,2
1.5186,13.36,3.43,1.43,72.26,0.51,8.6,0.0,0.0,2
1.51841,13.02,3.62,1.06,72.34,0.64,9.13,0.0,0.15,2
1.51743,12.2,3.25,1.16,73.55,0.62,8.9,0.0,0.24,2
1.51689,12.67,2.88,1.71,73.21,0.73,8.54,0.0,0.0,2
1.51811,12.96,2.96,1.43,72.92,0.6,8.79,0.14,0.0,2
1.51655,12.75,2.85,1.44,73.27,0.57,8.79,0.11,0.22,2
1.5173,12.35,2.72,1.63,72.87,0.7,9.23,0.0,0.0,2
1.5182,12.62,2.76,0.83,73.81,0.35,9.42,0.0,0.2,2
1.52725,13.8,3.15,0.66,70.57,0.08,11.64,0.0,0.0,2
1.5241,13.83,2.9,1.17,71.15,0.08,10.79,0.0,0.0,2
1.52475,11.45,0.0,1.88,72.19,0.81,13.24,0.0,0.34,2
1.53125,10.73,0.0,2.1,69.81,0.58,13.3,3.15,0.28,2
1.53393,12.3,0.0,1.0,70.16,0.12,16.19,0.0,0.24,2
1.52222,14.43,0.0,1.0,72.67,0.1,11.52,0.0,0.08,2
1.51818,13.72,0.0,0.56,74.45,0.0,10.99,0.0,0.0,2
1.52664,11.23,0.0,0.77,73.21,0.0,14.68,0.0,0.0,2
1.52739,11.02,0.0,0.75,73.08,0.0,14.96,0.0,0.0,2
1.52777,12.64,0.0,0.67,72.02,0.06,14.4,0.0,0.0,2
1.51892,13.46,3.83,1.26,72.55,0.57,8.21,0.0,0.14,2
1.51847,13.1,3.97,1.19,72.44,0.6,8.43,0.0,0.0,2
1.51846,13.41,3.89,1.33,72.38,0.51,8.28,0.0,0.0,2
1.51829,13.24,3.9,1.41,72.33,0.55,8.31,0.0,0.1,2
1.51708,13.72,3.68,1.81,72.06,0.64,7.88,0.0,0.0,2
1.51673,13.3,3.64,1.53,72.53,0.65,8.03,0.0,0.29,2
1.51652,13.56,3.57,1.47,72.45,0.64,7.96,0.0,0.0,2
1.51844,13.25,3.76,1.32,72.4,0.58,8.42,0.0,0.0,2
1.51663,12.93,3.54,1.62,72.96,0.64,8.03,0.0,0.21,2
1.51687,13.23,3.54,1.48,72.84,0.56,8.1,0.0,0.0,2
1.51707,13.48,3.48,1.71,72.52,0.62,7.99,0.0,0.0,2
1.52177,13.2,3.68,1.15,72.75,0.54,8.52,0.0,0.0,2
1.51872,12.93,3.66,1.56,72.51,0.58,8.55,0.0,0.12,2
1.51667,12.94,3.61,1.26,72.75,0.56,8.6,0.0,0.0,2
1.52081,13.78,2.28,1.43,71.99,0.49,9.85,0.0,0.17,2
1.52068,13.55,2.09,1.67,72.18,0.53,9.57,0.27,0.17,2
1.5202,13.98,1.35,1.63,71.76,0.39,10.56,0.0,0.18,2
1.52177,13.75,1.01,1.36,72.19,0.33,11.14,0.0,0.0,2
1.52614,13.7,0.0,1.36,71.24,0.19,13.44,0.0,0.1,2
1.51813,13.43,3.98,1.18,72.49,0.58,8.15,0.0,0.0,2
1.518,13.71,3.93,1.54,71.81,0.54,8.21,0.0,0.15,2
1.51811,13.33,3.85,1.25,72.78,0.52,8.12,0.0,0.0,2
1.51789,13.19,3.9,1.3,72.33,0.55,8.44,0.0,0.28,2
1.51806,13.0,3.8,1.08,73.07,0.56,8.38,0.0,0.12,2
1.51711,12.89,3.62,1.57,72.96,0.61,8.11,0.0,0.0,2
1.51674,12.79,3.52,1.54,73.36,0.66,7.9,0.0,0.0,2
1.51674,12.87,3.56,1.64,73.14,0.65,7.99,0.0,0.0,2
1.5169,13.33,3.54,1.61,72.54,0.68,8.11,0.0,0.0,2
1.51851,13.2,3.63,1.07,72.83,0.57,8.41,0.09,0.17,2
1.51662,12.85,3.51,1.44,73.01,0.68,8.23,0.06,0.25,2
1.51709,13.0,3.47,1.79,72.72,0.66,8.18,0.0,0.0,2
1.5166,12.99,3.18,1.23,72.97,0.58,8.81,0.0,0.24,2
1.51839,12.85,3.67,1.24,72.57,0.62,8.68,0.0,0.35,2
1.51769,13.65,3.66,1.11,72.77,0.11,8.6,0.0,0.0,3
1.5161,13.33,3.53,1.34,72.67,0.56,8.33,0.0,0.0,3
1.5167,13.24,3.57,1.38,72.7,0.56,8.44,0.0,0.1,3
1.51643,12.16,3.52,1.35,72.89,0.57,8.53,0.0,0.0,3
1.51665,13.14,3.45,1.76,72.48,0.6,8.38,0.0,0.17,3
1.52127,14.32,3.9,0.83,71.5,0.0,9.49,0.0,0.0,3
1.51779,13.64,3.65,0.65,73.0,0.06,8.93,0.0,0.0,3
1.5161,13.42,3.4,1.22,72.69,0.59,8.32,0.0,0.0,3
1.51694,12.86,3.58,1.31,72.61,0.61,8.79,0.0,0.0,3
1.51646,13.04,3.4,1.26,73.01,0.52,8.58,0.0,0.0,3
1.51655,13.41,3.39,1.28,72.64,0.52,8.65,0.0,0.0,3
1.52121,14.03,3.76,0.58,71.79,0.11,9.65,0.0,0.0,3
1.51776,13.53,3.41,1.52,72.04,0.58,8.79,0.0,0.0,3
1.51796,13.5,3.36,1.63,71.94,0.57,8.81,0.0,0.09,3
1.51832,13.33,3.34,1.54,72.14,0.56,8.99,0.0,0.0,3
1.51934,13.64,3.54,0.75,72.65,0.16,8.89,0.15,0.24,3
1.52211,14.19,3.78,0.91,71.36,0.23,9.14,0.0,0.37,3
1.51514,14.01,2.68,3.5,69.89,1.68,5.87,2.2,0.0,5
1.51915,12.73,1.85,1.86,72.69,0.6,10.09,0.0,0.0,5
1.52171,11.56,1.88,1.56,72.86,0.47,11.41,0.0,0.0,5
1.52151,11.03,1.71,1.56,73.44,0.58,11.62,0.0,0.0,5
1.51969,12.64,0.0,1.65,73.75,0.38,11.53,0.0,0.0,5
1.51666,12.86,0.0,1.83,73.88,0.97,10.17,0.0,0.0,5
1.51994,13.27,0.0,1.76,73.03,0.47,11.32,0.0,0.0,5
1.52369,13.44,0.0,1.58,72.22,0.32,12.24,0.0,0.0,5
1.51316,13.02,0.0,3.04,70.48,6.21,6.96,0.0,0.0,5
1.51321,13.0,0.0,3.02,70.7,6.21,6.93,0.0,0.0,5
1.52043,13.38,0.0,1.4,72.25,0.33,12.5,0.0,0.0,5
1.52058,12.85,1.61,2.17,72.18,0.76,9.7,0.24,0.51,5
1.52119,12.97,0.33,1.51,73.39,0.13,11.27,0.0,0.28,5
1.51905,14.0,2.39,1.56,72.37,0.0,9.57,0.0,0.0,6
1.51937,13.79,2.41,1.19,72.76,0.0,9.77,0.0,0.0,6
1.51829,14.46,2.24,1.62,72.38,0.0,9.26,0.0,0.0,6
1.51852,14.09,2.19,1.66,72.67,0.0,9.32,0.0,0.0,6
1.51299,14.4,1.74,1.54,74.55,0.0,7.59,0.0,0.0,6
1.51888,14.99,0.78,1.74,72.5,0.0,9.95,0.0,0.0,6
1.51916,14.15,0.0,2.09,72.74,0.0,10.88,0.0,0.0,6
1.51969,14.56,0.0,0.56,73.48,0.0,11.22,0.0,0.0,6
1.51115,17.38,0.0,0.34,75.41,0.0,6.65,0.0,0.0,6
1.51131,13.69,3.2,1.81,72.81,1.76,5.43,1.19,0.0,7
1.51838,14.32,3.26,2.22,71.25,1.46,5.79,1.63,0.0,7
1.52315,13.44,3.34,1.23,72.38,0.6,8.83,0.0,0.0,7
1.52247,14.86,2.2,2.06,70.26,0.76,9.76,0.0,0.0,7
1.52365,15.79,1.83,1.31,70.43,0.31,8.61,1.68,0.0,7
1.51613,13.88,1.78,1.79,73.1,0.0,8.67,0.76,0.0,7
1.51602,14.85,0.0,2.38,73.28,0.0,8.76,0.64,0.09,7
1.51623,14.2,0.0,2.79,73.46,0.04,9.04,0.4,0.09,7
1.51719,14.75,0.0,2.0,73.02,0.0,8.53,1.59,0.08,7
1.51683,14.56,0.0,1.98,73.29,0.0,8.52,1.57,0.07,7
1.51545,14.14,0.0,2.68,73.39,0.08,9.07,0.61,0.05,7
1.51556,13.87,0.0,2.54,73.23,0.14,9.41,0.81,0.01,7
1.51727,14.7,0.0,2.34,73.28,0.0,8.95,0.66,0.0,7
1.51531,14.38,0.0,2.66,73.1,0.04,9.08,0.64,0.0,7
1.51609,15.01,0.0,2.51,73.05,0.05,8.83,0.53,0.0,7
1.51508,15.15,0.0,2.25,73.5,0.0,8.34,0.63,0.0,7
1.51653,11.95,0.0,1.19,75.18,2.7,8.93,0.0,0.0,7
1.51514,14.85,0.0,2.42,73.72,0.0,8.39,0.56,0.0,7
1.51658,14.8,0.0,1.99,73.11,0.0,8.28,1.71,0.0,7
1.51617,14.95,0.0,2.27,73.3,0.0,8.71,0.67,0.0,7
1.51732,14.95,0.0,1.8,72.99,0.0,8.61,1.55,0.0,7
1.51645,14.94,0.0,1.87,73.11,0.0,8.67,1.38,0.0,7
1.51831,14.39,0.0,1.82,72.86,1.41,6.47,2.88,0.0,7
1.5164,14.37,0.0,2.74,72.85,0.0,9.45,0.54,0.0,7
1.51623,14.14,0.0,2.88,72.61,0.08,9.18,1.06,0.0,7
1.51685,14.92,0.0,1.99,73.06,0.0,8.4,1.59,0.0,7
1.52065,14.36,0.0,2.02,73.42,0.0,8.44,1.64,0.0,7
1.51651,14.38,0.0,1.94,73.61,0.0,8.48,1.57,0.0,7
1.51711,14.23,0.0,2.08,73.36,0.0,8.62,1.67,0.0,7
1.5175008157118437,13.512562856066685,3.5764785708077023,0.8950714306409916,72.9264785708077,0.2756628589640726,8.684928569359007,0.0,0.0,3
1.5163161207364222,13.415197316968394,3.395197316968394,1.2488160981896355,72.66598658484197,0.5563812187787585,8.478488540042996,0.0,0.0,3
1.5177568801095933,13.643311989040672,3.6533119890406724,0.8023514958709307,72.92382425206453,0.07655994520336203,8.82070436165781,0.0,0.0,3
1.520333352512423,13.427197056874649,3.361338238542251,1.2513382385422507,72.49095884041971,0.5658588183323989,8.753182341247898,0.0,0.0,3
1.517079937418671,12.403726532001643,3.557913016089145,1.3283354193776318,73.10664580622368,0.575416145155592,8.513751564533223,0.0,0.0,3
1.516169973279224,13.343994655844803,3.553324426408004,1.4099732792240127,72.69332442640801,0.5086862619023907,8.27402137662079,0.0,0.0,3
1.5215710918454746,14.337454599737656,3.878181750327929,0.8561818996064852,71.43890890091821,0.06545474901621302,9.341635902229918,0.0,0.0,3
1.5177622330632097,13.642776693679023,3.6527766936790234,0.7777279092350782,72.93613604538245,0.0738834683951172,8.838369108592227,0.0,0.0,3
1.5216315861617964,14.11248424904713,3.7874947496823763,0.5295929589156431,71.78083508343921,0.11,9.613340333756831,0.0,0.0,3
1.5172760034948785,12.962067081949801,3.4366743143765635,1.2737528678912113,72.98249426421758,0.5566743143765635,8.511235660543944,0.0,0.0,3
1.5181994969052084,13.646912139968434,3.622945679621209,0.9988370388636267,72.73294567962121,0.12543930015782964,8.689547940915412,0.04631790047348891,0.07410864075758225,3
1.5185511556343734,13.384389561029067,3.387590865900434,1.4754123962779824,72.07541239627798,0.5566006524356834,8.993399347564317,0.0,0.0,3
1.5173414560335676,13.224354730888592,3.523064192665774,1.3956452691114085,72.66870946177718,0.5756452691114087,8.434784910296196,0.0,0.047849102961971236,3
1.5175238468387362,12.85597347007768,3.6162387693008777,1.281814290543762,72.59389388031072,0.6140265299223198,8.745708170854483,0.0,0.14092854728119064,3
1.5183521666325281,13.49622916699492,3.4052499960609577,1.5244166758577646,71.94377083300508,0.5624583339898404,8.881645827096516,0.0,0.05606250295428151,3
1.5161522307639808,13.340446152796156,3.54741025466026,1.3922307639807805,72.68741025466026,0.5216974397474278,8.288215388815376,0.0,0.0,3
1.5175545691246068,13.536250800674214,3.590144692696662,0.849517691011127,72.94014469269666,0.23557556808979177,8.730482308988872,0.0,0.0,3
1.5181465289310503,13.411916893670679,3.349637281608315,1.583367767237418,72.04362718391685,0.5648186408041576,8.903264465525163,0.0,0.04336776723741807,3
1.5170956305710883,12.42092718386669,3.541300178274832,1.3233747771564603,72.99117584680545,0.5913001782748318,8.615200713099327,0.0,0.0745506239619115,3
1.5163424081625414,13.293638775618799,3.5461605441694224,1.3561605441694224,72.68212040812706,0.56,8.374441496465911,0.0,0.040401360423556215,3
1.517237808186167,12.965714948512131,3.4349576712884082,1.2731091267331531,72.9837817465337,0.5549576712884084,8.514454366334235,0.0,0.0,3
1.5216507076434242,14.116225408496065,3.7887418028320217,0.52730669480796,71.780419399056,0.11,9.611677596223972,0.0,0.0,3
1.517111817998964,12.42727265559393,3.5418181759668514,1.3227272800414358,72.99363633584254,0.5918181759668514,8.617272703867405,0.0,0.07636361588397979,3
1.5187092434671883,13.27616845666546,3.3358591120511893,1.4323369133309192,72.23109953487383,0.5765635517952432,9.052113319232163,0.0,0.045549767436918784,3
1.5161,13.37700380878559,3.4621056095319265,1.2773282549525475,72.68044529084125,0.5756679362618631,8.324777354579378,0.0,0.0,3
1.5180862838694456,13.413470046626554,3.369214516319294,1.5316529953373446,72.09826497668672,0.5683470046626554,8.906529953373445,0.0,0.0,3
1.5178318509402282,13.519222358965775,3.3920372649429593,1.5595180171254899,72.00407452988593,0.5764074529885918,8.797185094022815,0.0,0.03233292310267348,3
1.5178206254562696,13.520906181559553,3.394843635932588,1.5533440009483062,72.00968727186518,0.5769687271865176,8.796062545626965,0.0,0.02728145532134149,3
1.5177925778204706,12.893528341254457,3.6183181042908092,1.4297440759087785,72.56210236963649,0.5956307108909465,8.675045687127573,0.0,0.05747715643621367,3
1.5162450137472354,13.41597184035457,3.4604223946814523,1.2320844789362906,72.73833791574516,0.6262534368088715,8.231380487800536,0.0,0.0,3
1.5221209160286722,14.200916028672165,3.8018320573443276,0.6698473692123932,71.58377858777936,0.1645038279670163,9.374694616451526,0.0,0.16805346956496695,3
1.5187044347350722,13.643851910696533,3.586222928358382,0.8886687850751456,72.69622292835838,0.1407404465173409,8.778294589800577,0.0922213395520227,0.14755414328323632,3
1.5177576826188095,13.64323173811905,3.65323173811905,0.7986599534763119,72.92567002326184,0.0761586905952513,8.823352642071342,0.0,0.0,3
1.5184482224193165,13.64,3.6032874412097935,0.6924659625365511,72.85136913112207,0.10246596253655116,8.91301361498538,0.06369894380482674,0.10191831008772279,3
1.5166722623562048,13.292474599593136,3.5143644164971395,1.3618898169040043,72.66061864989828,0.5693813501017162,8.36127116700572,0.0,0.0,3
1.5167795648893854,13.238469315932894,3.496643360178739,1.6822610663687683,72.5110955734525,0.6414607646033237,8.240069919463783,0.0,0.08189587521793729,3
1.5172862000111893,13.225702438751478,3.5271073162544315,1.3942975612485227,72.67140487750295,0.5742975612485227,8.435234146250492,0.0,0.052341462504924205,3
1.5186394522801,13.405165242376516,3.40576958707945,1.450741274677889,72.05074127467789,0.5553021723514678,8.994697827648531,0.0,0.0,3
1.516846766672938,13.07739242224703,3.458943939678996,1.7734159095184938,72.58732727614795,0.6268318190369875,8.290560603210043,0.0,0.09397651272853551,3
1.5182742484522658,13.524646937432616,3.356919132820923,1.5067653128369254,71.98313214050708,0.5761617343581537,8.84080867179077,0.0,0.062272195388308235,3
1.5182040158609014,13.384770287907603,3.346443563283247,1.568996034774613,72.07556436716753,0.5632217816416237,8.932007930450775,0.0,0.028996034774612964,3
1.5181336687213076,13.545314291856867,3.391622849771759,1.4311771072301693,72.0522514334855,0.5830628583713734,8.82675430045648,0.0,0.0,3
1.5183524503541337,13.64,3.610084168416321,0.6862871196215266,72.87299508132466,0.09628711962152653,8.915485152151389,0.0544306794322898,0.08708908709166367,3
1.5198330334272798,13.00044423674486,0.0,1.7129347080030708,73.33806372943445,0.43149203382069423,11.409851921085046,0.0,0.0,5
1.5131896015890869,13.008159364365207,0.0,3.028159364365207,70.61024699198273,6.21,6.94223904654781,0.0,0.0,5
1.5204592449774572,13.145381205410272,0.13708067404870034,1.6561510045085603,73.17954255350767,0.3287653661316421,11.299230200901713,0.0,0.11631087495041242,5
1.5201757038621477,12.945370292458335,0.25611087737500704,1.5816500583030235,73.4997141517765,0.31808140304543664,11.023702924583356,0.0,0.21730619898485448,5
1.5202013098942486,12.752488176734712,0.1124881767347109,1.6022777432034558,73.62728562538031,0.29478168429188567,11.44137295166356,0.0,0.09544451359308803,5
1.5222225990721379,13.373477824603581,0.0,1.6504352445373849,72.53695860041823,0.3786960371144873,11.879997639031144,0.0,0.0,5
1.519795835987054,12.906706687376223,0.0,1.6965678343037849,73.44519235728431,0.41810095533946035,11.441097770874592,0.0,0.0,5
1.5176601412822692,12.884285991401683,0.07285797420504947,1.7593498431951036,73.7718169473925,0.7845433383871468,10.412859914016831,0.0,0.061818887204284384,5
1.5138314800428676,13.32523048875459,0.8629878315468348,3.174564984754657,70.43917158822651,4.751292956377925,6.588668992000132,0.7084228467921778,0.0,5
1.5206916469582767,13.301442048684484,1.9352324436759183,1.810788047283314,72.0877699040322,0.6289361794141821,9.772813233658788,0.1234988261459397,0.3449566703734146,5
1.5206551826458141,13.098356165004619,0.1888082184949187,1.6169634708371827,73.23597260199446,0.27547032033856866,11.291392694167437,0.0,0.16020091266235525,5
1.5139861484587949,13.406170955120668,1.0777605541815753,3.2130317410474465,70.37425893698244,4.388262943864725,6.503721571853556,0.884728813134129,0.0,5
1.5206244421562094,13.161095093465903,1.82332234980519,1.947789218952927,72.18,0.6577830407183465,9.642225196927761,0.25333264686282436,0.3588966688879903,5
1.5196838793452916,12.93342753377088,0.22028260131263944,1.6163926290301678,73.55291371320244,0.40928065120419055,10.904275337708798,0.0,0.18690644959860317,5
1.5124130474699549,13.29051794331361,1.2920259979157542,2.543377507051132,71.4207564297324,4.413276346648404,6.34225006974653,0.4804721679749211,0.0,5
1.5204003641502193,13.38418029013772,1.4870912606762767,1.9147280029430362,71.98145511340014,0.5850914094239322,10.106544291609238,0.1265457790857939,0.35400044624296656,5
1.5200565088722524,13.215841356370507,1.9921974701572214,1.7474270027921999,72.38783037591591,0.5585257378708105,9.781905481326021,0.159972153926874,0.10072320802803178,5
1.5140639364477109,13.446878659164737,1.185777036199501,3.2323779766327463,70.34161216443225,4.205682845528456,6.4609986349360184,0.9733990595667547,0.0,5
1.522061473203748,13.410027114179412,0.0,1.490081342538238,72.2349864429103,0.3249954809700979,12.369882505222545,0.0,0.0,5
1.519915819781108,13.140439359809534,1.9701285931149852,1.7648981971173032,72.43472673963066,0.5649624936747959,9.829721381584198,0.13514466725435853,0.08509108678978129,5
1.5149920058581638,13.507349131200831,0.0,2.606010262726267,71.32663571697663,4.502499394332853,6.7856926465048115,1.0245003634002883,0.0,5
1.5197905147007307,12.783749485376008,1.7425010292479854,1.9988528372213523,72.46156468715198,0.6716659805013431,9.915314172527976,0.10749897075201469,0.2284353128480312,5
1.5204368358280833,12.80430388217832,0.16430388217831915,1.5802953227122283,73.57075940126002,0.25552736198612186,11.400548456465566,0.0,0.13940935457554354,5
1.5123857022121647,13.300421360999838,1.339325903282812,2.525196605925669,71.4551966733278,4.347499915747339,6.319634802492906,0.49806182028329565,0.0,5
1.5151170475451825,13.51976393878507,0.0,2.571282930545263,71.50769072501853,4.4151317221810515,6.75799179004235,1.076920966691369,0.0,5
1.5181128382901394,12.516961378515127,2.337746317610102,1.7310555712065248,72.79091303122968,0.6560627951275979,9.607859961902658,0.0,0.0,5
1.5249068773390384,13.56913800332653,0.0,1.470729381800627,71.73324906438461,0.2554309983367341,12.836021553814762,0.0,0.04966846281789686,5
1.515545924829416,13.654702333262112,0.0,2.4747906229344703,71.58262157165242,3.9862254017093917,6.7329896764245,1.334264758974365,0.0,5
1.5198137430985819,12.785698721559323,1.7386025568813568,2.0038883640282474,72.45328043337288,0.6742649620790956,9.908979154932204,0.11139744311864332,0.23671956662711707,5
1.5125899131976248,13.226463868968338,0.9860960905950489,2.660969315177528,71.19800121596452,4.83871012401626,6.488522806684242,0.3667044836900338,0.0,5
1.5202024013074606,13.32890641596053,0.0,1.5672153659473556,72.6122999595526,0.3950281978684161,11.951905189394779,0.0,0.0,5
1.5198419563108192,12.937266047282584,0.23179814184775255,1.605226044268846,73.53581488028667,0.37996836620572083,10.94266047282584,0.0,0.19667721126475976,5
1.5177681325282846,13.486969719950427,0.0,0.9041261112359997,74.29554969810668,0.2628364786605667,10.76780833762715,0.0,0.0,5
1.5206127344345257,13.108543735713852,0.17760189071476273,1.6254531130948768,73.22374751714338,0.2870162338090323,11.293090622618974,0.0,0.1506925133337381,5
1.5141123561008802,13.47221744139328,1.2530126167663278,3.2444201701671034,70.32129096284301,4.092034644047961,6.434405457547646,1.0285924465992244,0.0,5
