dataset,idx_global,is_filtrada,k,percentil_dist,percentil_densidad,percentil_entropia,criterio_pureza,modo_espacial,radio_densidad,riesgo,densidad,entropia,proporcion_min,pasa_pureza,pasa_densidad,umbral_entropia,umbral_densidad,vecinos_all,dist_all,vecinos_min,dist_min,vecinos_validos_por_percentil,thr_dist_percentil,synthetics_from_this_seed,last_delta,last_neighbor_z,timestamp,clase_objetivo
glass,81,False,5,25.0,50.0,75.0,entropia,2d,1.0,0.6,0.0,0.9709505944546688,,False,True,0.9086949695628421,0.0,"[157, 54, 162, 60, 94]",,"[60, 94, 87, 129, 109]",,2,2.1108781737409203,0,,,2025-09-29T00:37:39.554924,5
glass,87,False,5,25.0,50.0,75.0,entropia,2d,1.0,0.4,0.2,0.9709505944546688,,False,True,0.9086949695628421,0.0,"[109, 94, 60, 66, 30]",,"[109, 94, 60, 81, 156]",,2,2.0229240047329005,0,,,2025-09-29T00:37:39.554924,5
glass,94,True,5,25.0,50.0,75.0,entropia,2d,1.0,1.0,0.0,0.0,,True,True,0.9086949695628421,0.0,"[66, 141, 30, 121, 74]",,"[87, 60, 156, 109, 81]",,2,1.5950983102481044,5,0.5542540693371891,66.0,2025-09-29T00:37:39.554924,5
glass,104,True,5,25.0,50.0,75.0,entropia,2d,1.0,0.8,0.0,0.7219280948873623,,True,True,0.9086949695628421,0.0,"[25, 122, 0, 44, 22]",,"[25, 156, 94, 118, 87]",,2,8.894895806438829,10,0.4011044234247205,122.0,2025-09-29T00:37:39.554924,5
glass,109,True,5,25.0,50.0,75.0,entropia,2d,1.0,0.2,0.2,0.7219280948873623,,True,True,0.9086949695628421,0.0,"[87, 60, 94, 66, 156]",,"[87, 60, 94, 156, 81]",,2,2.4434334544048664,1,0.507938426477816,60.0,2025-09-29T00:37:39.554924,5
glass,118,True,5,25.0,50.0,75.0,entropia,2d,1.0,0.8,0.0,0.7219280948873623,,True,True,0.9086949695628421,0.0,"[151, 4, 52, 64, 129]",,"[129, 94, 87, 81, 156]",,2,3.5137164996797625,6,0.5689067697356303,4.0,2025-09-29T00:37:39.554924,5
glass,129,True,5,25.0,50.0,75.0,entropia,2d,1.0,0.8,0.0,0.7219280948873623,,True,True,0.9086949695628421,0.0,"[11, 89, 140, 27, 60]",,"[60, 81, 94, 118, 87]",,2,2.8238881125594335,7,0.5544489538593315,11.0,2025-09-29T00:37:39.554924,5
glass,156,False,5,25.0,50.0,75.0,entropia,2d,1.0,0.6,0.2,0.9709505944546688,,False,True,0.9086949695628421,0.0,"[60, 94, 66, 141, 162]",,"[60, 94, 87, 109, 129]",,2,2.248409462917353,0,,,2025-09-29T00:37:39.554924,5
glass,23,False,5,25.0,50.0,75.0,entropia,2d,1.0,0.8,0.0,0.7219280948873623,,True,False,0.9709505944546688,0.4,"[67, 34, 96, 116, 148]",,"[96, 51, 170, 155, 149]",,2,6.031202211871348,0,,,2025-09-29T00:37:39.571767,6
glass,51,True,5,25.0,50.0,75.0,entropia,2d,1.0,0.2,0.6,0.7219280948873623,,True,True,0.9709505944546688,0.4,"[170, 162, 149, 155, 157]",,"[170, 162, 149, 155, 96]",,2,1.5442383862034759,0,,,2025-09-29T00:37:39.571767,6
glass,96,False,5,25.0,50.0,75.0,entropia,2d,1.0,0.4,0.0,0.9709505944546688,,True,False,0.9709505944546688,0.4,"[54, 155, 157, 51, 162]",,"[155, 51, 162, 149, 170]",,2,2.687012281169635,0,,,2025-09-29T00:37:39.571767,6
glass,149,True,5,25.0,50.0,75.0,entropia,2d,1.0,0.6,0.6,0.9709505944546688,,True,True,0.9709505944546688,0.4,"[170, 155, 48, 121, 7]",,"[170, 155, 51, 162, 96]",,2,0.9508623498903781,0,,,2025-09-29T00:37:39.571767,6
glass,155,True,5,25.0,50.0,75.0,entropia,2d,1.0,0.6,0.4,0.9709505944546688,,True,True,0.9709505944546688,0.4,"[149, 58, 30, 170, 48]",,"[149, 170, 51, 162, 96]",,2,1.350972587814987,0,,,2025-09-29T00:37:39.571767,6
glass,162,False,5,25.0,50.0,75.0,entropia,2d,1.0,0.4,0.2,0.9709505944546688,,True,False,0.9709505944546688,0.4,"[51, 157, 149, 170, 28]",,"[51, 149, 170, 155, 96]",,2,2.1026197259635127,0,,,2025-09-29T00:37:39.571767,6
glass,170,True,5,25.0,50.0,75.0,entropia,2d,1.0,0.4,0.6,0.9709505944546688,,True,True,0.9709505944546688,0.4,"[149, 51, 155, 48, 142]",,"[149, 51, 155, 162, 96]",,2,1.3449232188752993,0,,,2025-09-29T00:37:39.571767,6
glass,0,False,5,25.0,50.0,75.0,entropia,2d,1.0,1.0,0.0,0.0,,True,False,0.0,1.0,"[156, 60, 82, 66, 152]",,"[98, 8, 12, 92, 34]",,2,4.70630304597658,0,,,2025-09-29T00:37:39.607298,7
glass,8,False,5,25.0,50.0,75.0,entropia,2d,1.0,1.0,0.0,0.0,,True,False,0.0,1.0,"[46, 150, 32, 120, 53]",,"[98, 38, 28, 116, 14]",,2,1.4415421245913314,0,,,2025-09-29T00:37:39.607298,7
glass,12,True,5,25.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[92, 166, 88, 28, 34]",,"[92, 166, 88, 28, 34]",,2,0.7095152903098895,0,,,2025-09-29T00:37:39.607298,7
glass,14,True,5,25.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[105, 146, 125, 165, 127]",,"[105, 146, 125, 165, 127]",,2,1.4052520928097405,2,0.5510722820635305,146.0,2025-09-29T00:37:39.607298,7
glass,28,True,5,25.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[116, 166, 34, 88, 67]",,"[116, 166, 34, 88, 67]",,2,1.0264295246425166,1,0.47821212151464815,166.0,2025-09-29T00:37:39.607298,7
glass,34,True,5,25.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[67, 116, 28, 88, 166]",,"[67, 116, 28, 88, 166]",,2,0.7853120750288224,2,0.40626265849111176,116.0,2025-09-29T00:37:39.607298,7
glass,38,False,5,25.0,50.0,75.0,entropia,2d,1.0,1.0,0.0,0.0,,True,False,0.0,1.0,"[72, 161, 137, 142, 27]",,"[8, 112, 98, 122, 28]",,2,3.2135648621806987,0,,,2025-09-29T00:37:39.607298,7
glass,67,True,5,25.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[116, 34, 28, 88, 166]",,"[116, 34, 28, 88, 166]",,2,0.5955520820772918,0,,,2025-09-29T00:37:39.607298,7
glass,88,True,5,25.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[116, 28, 67, 34, 12]",,"[116, 28, 67, 34, 12]",,2,1.0427116849041143,1,0.5939819704323989,116.0,2025-09-29T00:37:39.607298,7
glass,92,True,5,25.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[12, 166, 88, 28, 34]",,"[12, 166, 88, 28, 34]",,2,1.232152903578428,3,0.4900998503939086,12.0,2025-09-29T00:37:39.607298,7
glass,98,False,5,25.0,50.0,75.0,entropia,2d,1.0,0.4,0.0,0.9709505944546688,,False,False,0.0,1.0,"[28, 116, 170, 148, 149]",,"[28, 116, 148, 146, 166]",,2,2.069902236630937,0,,,2025-09-29T00:37:39.607298,7
glass,105,True,5,25.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[146, 125, 127, 165, 14]",,"[146, 125, 127, 165, 14]",,2,0.9788096610379503,0,,,2025-09-29T00:37:39.607298,7
glass,112,False,5,25.0,50.0,75.0,entropia,2d,1.0,0.4,0.0,0.9709505944546688,,False,False,0.0,1.0,"[38, 122, 161, 165, 21]",,"[38, 122, 165, 125, 127]",,2,4.337198191692961,0,,,2025-09-29T00:37:39.607298,7
glass,114,False,5,25.0,50.0,75.0,entropia,2d,1.0,0.0,0.0,0.0,,True,False,0.0,1.0,"[105, 125, 14, 127, 165]",,"[105, 125, 14, 127, 165]",,2,3.7610177832708014,0,,,2025-09-29T00:37:39.607298,7
glass,116,True,5,25.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[28, 67, 34, 88, 166]",,"[28, 67, 34, 88, 166]",,2,0.5768095704933661,2,0.5719880813472641,28.0,2025-09-29T00:37:39.607298,7
glass,122,False,5,25.0,50.0,75.0,entropia,2d,1.0,0.4,0.0,0.9709505944546688,,False,False,0.0,1.0,"[25, 114, 112, 95, 125]",,"[114, 112, 125, 127, 98]",,2,4.087903692704581,0,,,2025-09-29T00:37:39.607298,7
glass,125,True,5,25.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[165, 148, 127, 105, 146]",,"[165, 148, 127, 105, 146]",,2,0.5437260897988515,2,0.44617876512442983,165.0,2025-09-29T00:37:39.607298,7
glass,127,True,5,25.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[125, 165, 148, 105, 146]",,"[125, 165, 148, 105, 146]",,2,0.9548645626090493,2,0.573235229154987,125.0,2025-09-29T00:37:39.607298,7
glass,134,False,5,25.0,50.0,75.0,entropia,2d,1.0,0.0,0.8,0.0,,True,False,0.0,1.0,"[166, 12, 28, 92, 116]",,"[166, 12, 28, 92, 116]",,2,1.5296665982953364,0,,,2025-09-29T00:37:39.607298,7
glass,146,True,5,25.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[105, 125, 148, 165, 127]",,"[105, 125, 148, 165, 127]",,2,0.9866147171205542,6,0.5666389823472329,105.0,2025-09-29T00:37:39.607298,7
glass,148,True,5,25.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[165, 125, 127, 146, 105]",,"[165, 125, 127, 146, 105]",,2,0.5437260897988515,0,,,2025-09-29T00:37:39.607298,7
glass,165,True,5,25.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[125, 148, 127, 146, 105]",,"[125, 148, 127, 146, 105]",,2,0.4956847553434702,3,0.4415883325736378,148.0,2025-09-29T00:37:39.607298,7
glass,166,True,5,25.0,50.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[12, 28, 116, 34, 134]",,"[12, 28, 116, 34, 134]",,2,1.0264295246425166,1,0.4093331326427231,28.0,2025-09-29T00:37:39.607298,7
