dataset,idx_global,is_filtrada,k,percentil_dist,percentil_densidad,percentil_entropia,criterio_pureza,modo_espacial,radio_densidad,riesgo,densidad,entropia,proporcion_min,pasa_pureza,pasa_densidad,umbral_entropia,umbral_densidad,vecinos_all,dist_all,vecinos_min,dist_min,vecinos_validos_por_percentil,thr_dist_percentil,synthetics_from_this_seed,last_delta,last_neighbor_z,timestamp,clase_objetivo
shuttle,11236,False,5,75.0,75.0,75.0,entropia,2d,1.0,0.4,1.0,0.9709505944546688,,False,True,0.7219280948873623,1.0,"[26510, 2425, 18755, 18842, 5720]",,"[26510, 2425, 18755, 12871, 42381]",,4,0.36274223995012683,0,,,2025-09-29T00:36:10.280580,2
shuttle,12374,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[44873, 45985, 31077, 21018, 26873]",,"[44873, 45985, 31077, 21018, 26873]",,4,0.6294143089055314,871,0.41740601582332293,21018.0,2025-09-29T00:36:10.280580,2
shuttle,12871,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[42381, 166, 18755, 7384, 2425]",,"[42381, 166, 18755, 7384, 2425]",,4,0.2929455646286814,831,0.43759341998499524,18755.0,2025-09-29T00:36:10.280580,2
shuttle,15756,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[33699, 23144, 42565, 37322, 21711]",,"[33699, 23144, 42565, 37322, 21711]",,4,0.24533037407640107,874,0.5971445895514433,33699.0,2025-09-29T00:36:10.280580,2
shuttle,16514,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[42037, 4958, 21018, 26627, 31905]",,"[42037, 4958, 21018, 26627, 31905]",,4,0.3146288981222372,891,0.49145809036569726,26627.0,2025-09-29T00:36:10.280580,2
shuttle,16557,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[36917, 36018, 10856, 34309, 46332]",,"[36917, 36018, 10856, 34309, 46332]",,4,0.13695105429483825,882,0.4297611522575502,36018.0,2025-09-29T00:36:10.280580,2
shuttle,16661,False,5,75.0,75.0,75.0,entropia,2d,1.0,0.6,1.0,0.9709505944546688,,False,True,0.7219280948873623,1.0,"[2054, 9715, 16878, 2810, 7783]",,"[2054, 9715, 33699, 21711, 15756]",,4,0.42556225711296986,0,,,2025-09-29T00:36:10.280580,2
shuttle,18755,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[2425, 11236, 26510, 12871, 42381]",,"[2425, 11236, 26510, 12871, 42381]",,4,0.28962308024033634,916,0.5755996756479562,2425.0,2025-09-29T00:36:10.280580,2
shuttle,21018,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[31077, 16514, 42037, 4958, 45985]",,"[31077, 16514, 42037, 4958, 45985]",,4,0.4408388516270015,887,0.4697480606544017,42037.0,2025-09-29T00:36:10.280580,2
shuttle,21711,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[11109, 28748, 10856, 36018, 16557]",,"[11109, 28748, 10856, 36018, 16557]",,4,0.3206033209276892,938,0.40780790142311857,11109.0,2025-09-29T00:36:10.280580,2
shuttle,23144,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.2,1.0,0.7219280948873623,,True,True,0.7219280948873623,1.0,"[42565, 37322, 15756, 33699, 19192]",,"[42565, 37322, 15756, 33699, 21711]",,4,0.2634417094649253,909,0.4410456054183571,15756.0,2025-09-29T00:36:10.280580,2
shuttle,24212,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.8,1.0,0.7219280948873623,,True,True,0.7219280948873623,1.0,"[25405, 23631, 12654, 19532, 37015]",,"[25405, 8582, 7384, 166, 12871]",,4,0.4441091999097229,891,0.45206617278514677,19532.0,2025-09-29T00:36:10.280580,2
shuttle,25405,False,5,75.0,75.0,75.0,entropia,2d,1.0,0.4,1.0,0.9709505944546688,,False,True,0.7219280948873623,1.0,"[24212, 8582, 7384, 23631, 12654]",,"[24212, 8582, 7384, 166, 12871]",,4,0.5310839565701371,0,,,2025-09-29T00:36:10.280580,2
shuttle,26510,False,5,75.0,75.0,75.0,entropia,2d,1.0,0.4,1.0,0.9709505944546688,,False,True,0.7219280948873623,1.0,"[11236, 2425, 18755, 18842, 5720]",,"[11236, 2425, 18755, 12871, 42381]",,4,0.3556417095242012,0,,,2025-09-29T00:36:10.280580,2
shuttle,26627,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[31905, 4958, 42037, 16514, 21018]",,"[31905, 4958, 42037, 16514, 21018]",,4,0.3146288981222372,863,0.5848431903219338,42037.0,2025-09-29T00:36:10.280580,2
shuttle,26873,False,5,75.0,75.0,75.0,entropia,2d,1.0,0.4,1.0,0.9709505944546688,,False,True,0.7219280948873623,1.0,"[44873, 12374, 45985, 2331, 6138]",,"[44873, 12374, 45985, 31077, 21018]",,4,0.8527788249225203,0,,,2025-09-29T00:36:10.280580,2
shuttle,28748,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[11109, 21711, 10856, 36018, 16557]",,"[11109, 21711, 10856, 36018, 16557]",,4,0.20311264161854095,882,0.4325396996641635,11109.0,2025-09-29T00:36:10.280580,2
shuttle,31077,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[21018, 45985, 16514, 12374, 42037]",,"[21018, 45985, 16514, 12374, 42037]",,4,0.47989743258634654,909,0.48182179497669275,21018.0,2025-09-29T00:36:10.280580,2
shuttle,31905,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.2,1.0,0.7219280948873623,,True,True,0.7219280948873623,1.0,"[26627, 4958, 42037, 16514, 10830]",,"[26627, 4958, 42037, 16514, 21018]",,4,0.34995257783520867,913,0.4265498901162001,16514.0,2025-09-29T00:36:10.280580,2
shuttle,33699,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[15756, 23144, 42565, 37322, 21711]",,"[15756, 23144, 42565, 37322, 21711]",,4,0.3558182141076405,861,0.5970103144152843,15756.0,2025-09-29T00:36:10.280580,2
shuttle,34309,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.2,1.0,0.7219280948873623,,True,True,0.7219280948873623,1.0,"[46332, 36917, 16557, 36018, 30483]",,"[46332, 36917, 16557, 36018, 10856]",,4,0.1902811867249576,886,0.4832256257948717,16557.0,2025-09-29T00:36:10.280580,2
shuttle,36018,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[16557, 36917, 10856, 34309, 46332]",,"[16557, 36917, 10856, 34309, 46332]",,4,0.1902811867249576,872,0.5712428418506504,36917.0,2025-09-29T00:36:10.280580,2
shuttle,36917,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[16557, 36018, 34309, 46332, 10856]",,"[16557, 36018, 34309, 46332, 10856]",,4,0.13695105429483825,871,0.4824415901658099,46332.0,2025-09-29T00:36:10.280580,2
shuttle,37322,False,5,75.0,75.0,75.0,entropia,2d,1.0,0.4,1.0,0.9709505944546688,,False,True,0.7219280948873623,1.0,"[42565, 23144, 15756, 19192, 12495]",,"[42565, 23144, 15756, 33699, 21711]",,4,0.29719396719742486,0,,,2025-09-29T00:36:10.280580,2
shuttle,42037,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[16514, 4958, 26627, 31905, 21018]",,"[16514, 4958, 26627, 31905, 21018]",,4,0.3031763377352987,903,0.40859845033376363,16514.0,2025-09-29T00:36:10.280580,2
shuttle,42381,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[12871, 166, 7384, 18755, 2425]",,"[12871, 166, 7384, 18755, 2425]",,4,0.321911440322896,922,0.5355941728867835,7384.0,2025-09-29T00:36:10.280580,2
shuttle,42565,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.2,1.0,0.7219280948873623,,True,True,0.7219280948873623,1.0,"[23144, 37322, 15756, 33699, 19192]",,"[23144, 37322, 15756, 33699, 21711]",,4,0.30933772359194656,916,0.4054065654263376,33699.0,2025-09-29T00:36:10.280580,2
shuttle,44873,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[12374, 26873, 45985, 31077, 21018]",,"[12374, 26873, 45985, 31077, 21018]",,4,0.7145515049915546,864,0.5665143723162569,12374.0,2025-09-29T00:36:10.280580,2
shuttle,45985,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.7219280948873623,1.0,"[12374, 31077, 21018, 44873, 26873]",,"[12374, 31077, 21018, 44873, 26873]",,4,0.5205393321061964,863,0.4651242287804795,21018.0,2025-09-29T00:36:10.280580,2
shuttle,46332,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.2,1.0,0.7219280948873623,,True,True,0.7219280948873623,1.0,"[34309, 36917, 16557, 30483, 36018]",,"[34309, 36917, 16557, 36018, 10856]",,4,0.19141241273798015,892,0.5091832627649387,16557.0,2025-09-29T00:36:10.280580,2
shuttle,39,False,5,75.0,75.0,75.0,entropia,2d,1.0,0.6,1.0,0.9709505944546688,,False,True,0.0,1.0,"[12321, 22400, 2805, 1053, 45584]",,"[12321, 1053, 242, 18502, 39918]",,4,0.2950330681849288,0,,,2025-09-29T00:36:18.196867,3
shuttle,242,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[1053, 26095, 39, 12321, 44774]",,"[1053, 26095, 39, 12321, 44774]",,4,0.6285487104809355,281,0.5112661370869978,12321.0,2025-09-29T00:36:18.196867,3
shuttle,512,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[19268, 24915, 15428, 28639, 29864]",,"[19268, 24915, 15428, 28639, 29864]",,4,0.30786059288862133,319,0.5286881443112607,19268.0,2025-09-29T00:36:18.196867,3
shuttle,603,False,5,75.0,75.0,75.0,entropia,2d,1.0,0.2,1.0,0.7219280948873623,,False,True,0.0,1.0,"[15088, 10823, 6579, 2188, 10348]",,"[15088, 10823, 2188, 10348, 23328]",,4,0.2822429609719192,0,,,2025-09-29T00:36:18.197864,3
shuttle,841,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[22035, 42744, 27272, 28455, 42259]",,"[22035, 42744, 27272, 28455, 42259]",,4,0.44282964176203476,257,0.47253644789405413,22035.0,2025-09-29T00:36:18.197864,3
shuttle,1053,False,5,75.0,75.0,75.0,entropia,2d,1.0,0.2,1.0,0.7219280948873623,,False,True,0.0,1.0,"[242, 39, 12321, 26095, 22400]",,"[242, 39, 12321, 26095, 31684]",,4,0.4754298032796122,0,,,2025-09-29T00:36:18.197864,3
shuttle,1227,False,5,75.0,75.0,75.0,entropia,2d,1.0,0.2,1.0,0.7219280948873623,,False,True,0.0,1.0,"[20814, 35874, 26436, 13958, 29595]",,"[20814, 35874, 26436, 13958, 3723]",,4,0.4996172794074561,0,,,2025-09-29T00:36:18.197864,3
shuttle,1916,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[40042, 8071, 7952, 18719, 17400]",,"[40042, 8071, 7952, 18719, 17400]",,4,0.3527995343257141,302,0.4097737601309502,40042.0,2025-09-29T00:36:18.197864,3
shuttle,2188,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[10348, 23328, 10823, 15088, 31846]",,"[10348, 23328, 10823, 15088, 31846]",,4,0.21826153738924337,293,0.46704545146926435,10823.0,2025-09-29T00:36:18.197864,3
shuttle,2307,False,5,75.0,75.0,75.0,entropia,2d,1.0,0.6,1.0,0.9709505944546688,,False,True,0.0,1.0,"[24511, 41414, 5498, 14814, 19286]",,"[24511, 14814, 37068, 44888, 21202]",,4,0.29164811149338354,0,,,2025-09-29T00:36:18.197864,3
shuttle,3134,False,5,75.0,75.0,75.0,entropia,2d,1.0,0.8,1.0,0.7219280948873623,,False,True,0.0,1.0,"[17400, 24289, 45844, 9848, 40994]",,"[17400, 8071, 40042, 17372, 27272]",,4,0.506192837045046,0,,,2025-09-29T00:36:18.197864,3
shuttle,3723,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[13958, 35017, 35874, 45062, 25584]",,"[13958, 35017, 35874, 45062, 25584]",,4,0.34391865839957325,271,0.5125510453879925,45062.0,2025-09-29T00:36:18.197864,3
shuttle,4157,False,5,75.0,75.0,75.0,entropia,2d,1.0,1.0,0.0,0.0,,True,False,0.0,1.0,"[41206, 16056, 7928, 26238, 10212]",,"[31846, 10348, 2188, 12958, 36401]",,4,1.877982678308528,0,,,2025-09-29T00:36:18.197864,3
shuttle,4577,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[11166, 9702, 32894, 25853, 5933]",,"[11166, 9702, 32894, 25853, 5933]",,4,0.23825597421744532,287,0.5804034951925194,32894.0,2025-09-29T00:36:18.197864,3
shuttle,5933,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[25853, 29446, 11166, 4577, 19108]",,"[25853, 29446, 11166, 4577, 19108]",,4,0.2420519743572598,282,0.4423351540005883,4577.0,2025-09-29T00:36:18.197864,3
shuttle,6895,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[39564, 9032, 15934, 26135, 18284]",,"[39564, 9032, 15934, 26135, 18284]",,4,0.12251491555528635,281,0.4250292013714106,39564.0,2025-09-29T00:36:18.197864,3
shuttle,7058,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[34623, 21170, 8603, 32232, 37236]",,"[34623, 21170, 8603, 32232, 37236]",,4,0.3996085058242497,303,0.5670898418492365,32232.0,2025-09-29T00:36:18.197864,3
shuttle,7762,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[25584, 45062, 35017, 35238, 3723]",,"[25584, 45062, 35017, 35238, 3723]",,4,0.497983902288936,286,0.4161495625620501,35238.0,2025-09-29T00:36:18.197864,3
shuttle,7952,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[18719, 1916, 33823, 40392, 40042]",,"[18719, 1916, 33823, 40392, 40042]",,4,0.2693100382389322,276,0.5529170590482542,18719.0,2025-09-29T00:36:18.197864,3
shuttle,7979,False,5,75.0,75.0,75.0,entropia,2d,1.0,0.8,1.0,0.7219280948873623,,False,True,0.0,1.0,"[12318, 4803, 32421, 11528, 9898]",,"[12318, 512, 28639, 24915, 15428]",,4,0.5772386116661653,0,,,2025-09-29T00:36:18.197864,3
shuttle,8071,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[40042, 1916, 17400, 7952, 38131]",,"[40042, 1916, 17400, 7952, 38131]",,4,0.3699117505777386,285,0.5473312535889872,40042.0,2025-09-29T00:36:18.197864,3
shuttle,8603,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[25943, 29029, 21170, 34623, 32232]",,"[25943, 29029, 21170, 34623, 32232]",,4,0.19028118672495747,266,0.42979923438271606,25943.0,2025-09-29T00:36:18.198855,3
shuttle,8834,False,5,75.0,75.0,75.0,entropia,2d,1.0,0.8,1.0,0.7219280948873623,,False,True,0.0,1.0,"[2723, 43253, 4222, 22455, 28919]",,"[28919, 43897, 21202, 44888, 14814]",,4,0.6436770474412643,0,,,2025-09-29T00:36:18.198855,3
shuttle,9032,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[6895, 39564, 15934, 26135, 18284]",,"[6895, 39564, 15934, 26135, 18284]",,4,0.18803638290448202,308,0.5876675297150508,26135.0,2025-09-29T00:36:18.198855,3
shuttle,9442,False,5,75.0,75.0,75.0,entropia,2d,1.0,0.6,1.0,0.9709505944546688,,False,True,0.0,1.0,"[7071, 14495, 13737, 29864, 23001]",,"[29864, 23001, 40805, 28639, 512]",,4,0.45349604627109286,0,,,2025-09-29T00:36:18.198855,3
shuttle,9702,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[32894, 4577, 11166, 23816, 25853]",,"[32894, 4577, 11166, 23816, 25853]",,4,0.3280756504710073,269,0.590987414351654,4577.0,2025-09-29T00:36:18.198855,3
shuttle,10348,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[2188, 23328, 31846, 10823, 35361]",,"[2188, 23328, 31846, 10823, 35361]",,4,0.21286769763114466,311,0.5575409566093155,31846.0,2025-09-29T00:36:18.198855,3
shuttle,10823,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[15088, 603, 2188, 10348, 23328]",,"[15088, 603, 2188, 10348, 23328]",,4,0.21286769763114466,276,0.5261551826766248,10348.0,2025-09-29T00:36:18.198855,3
shuttle,11166,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[4577, 25853, 5933, 29446, 9702]",,"[4577, 25853, 5933, 29446, 9702]",,4,0.2392896684363438,256,0.4478147521184235,25853.0,2025-09-29T00:36:18.198855,3
shuttle,11251,False,5,75.0,75.0,75.0,entropia,2d,1.0,1.0,0.0,0.0,,True,False,0.0,1.0,"[38722, 17669, 15384, 10502, 45671]",,"[4157, 2188, 10348, 15088, 603]",,4,5.2174930534858435,0,,,2025-09-29T00:36:18.198855,3
shuttle,12242,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[41094, 16340, 36942, 23816, 16352]",,"[41094, 16340, 36942, 23816, 16352]",,4,0.3332928474051766,246,0.520300570297999,41094.0,2025-09-29T00:36:18.198855,3
shuttle,12318,False,5,75.0,75.0,75.0,entropia,2d,1.0,0.8,1.0,0.7219280948873623,,False,True,0.0,1.0,"[4803, 32421, 11528, 7979, 9898]",,"[7979, 28639, 512, 40805, 29864]",,4,0.30786059288862144,0,,,2025-09-29T00:36:18.198855,3
shuttle,12321,False,5,75.0,75.0,75.0,entropia,2d,1.0,0.8,1.0,0.7219280948873623,,False,True,0.0,1.0,"[22400, 39, 2805, 45584, 14429]",,"[39, 1053, 39918, 242, 18502]",,4,0.2565504940738513,0,,,2025-09-29T00:36:18.198855,3
shuttle,12812,False,5,75.0,75.0,75.0,entropia,2d,1.0,1.0,0.0,0.0,,True,False,0.0,1.0,"[27209, 25534, 18548, 45788, 26558]",,"[42495, 18012, 37498, 36993, 17767]",,4,2.424280084859684,0,,,2025-09-29T00:36:18.198855,3
shuttle,12958,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[18012, 36993, 36401, 37498, 17767]",,"[18012, 36993, 36401, 37498, 17767]",,4,0.25015828883822505,278,0.44134700964028695,36401.0,2025-09-29T00:36:18.198855,3
shuttle,12959,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[16505, 35041, 30645, 16457, 39843]",,"[16505, 35041, 30645, 16457, 39843]",,4,0.3490989324193469,282,0.5054222701468134,16457.0,2025-09-29T00:36:18.198855,3
shuttle,13179,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[24014, 33708, 26660, 14385, 23310]",,"[24014, 33708, 26660, 14385, 23310]",,4,0.2870604342541608,262,0.5939389490229967,24014.0,2025-09-29T00:36:18.198855,3
shuttle,13813,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[31037, 32230, 40655, 45881, 14965]",,"[31037, 32230, 40655, 45881, 14965]",,4,0.27700686438668753,276,0.4254582865532503,40655.0,2025-09-29T00:36:18.198855,3
shuttle,13958,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[3723, 35874, 35017, 26436, 45062]",,"[3723, 35874, 35017, 26436, 45062]",,4,0.40506189390232433,259,0.5751425572788524,26436.0,2025-09-29T00:36:18.198855,3
shuttle,14385,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[23310, 33708, 34213, 13179, 19108]",,"[23310, 33708, 34213, 13179, 19108]",,4,0.2870604342541608,296,0.4153103916553501,23310.0,2025-09-29T00:36:18.198855,3
shuttle,14531,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[15953, 45881, 17610, 17796, 14965]",,"[15953, 45881, 17610, 17796, 14965]",,4,0.288473326164118,269,0.5451479410027772,45881.0,2025-09-29T00:36:18.198855,3
shuttle,14814,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[44888, 2307, 24511, 28919, 37068]",,"[44888, 2307, 24511, 28919, 37068]",,4,0.4233083152218545,272,0.5149624409049041,2307.0,2025-09-29T00:36:18.198855,3
shuttle,14965,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[17796, 40655, 32230, 29029, 25943]",,"[17796, 40655, 32230, 29029, 25943]",,4,0.16325982357460816,254,0.5288252739161967,40655.0,2025-09-29T00:36:18.198855,3
shuttle,15088,False,5,75.0,75.0,75.0,entropia,2d,1.0,0.2,1.0,0.7219280948873623,,False,True,0.0,1.0,"[603, 10823, 2188, 10348, 6579]",,"[603, 10823, 2188, 10348, 23328]",,4,0.26937801877754386,0,,,2025-09-29T00:36:18.198855,3
shuttle,15428,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[24915, 19268, 512, 18506, 23001]",,"[24915, 19268, 512, 18506, 23001]",,4,0.2822055434812363,294,0.563141703858982,512.0,2025-09-29T00:36:18.198855,3
shuttle,15934,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[26135, 39564, 6895, 18284, 9032]",,"[26135, 39564, 6895, 18284, 9032]",,4,0.1424223280553346,245,0.580582261035802,6895.0,2025-09-29T00:36:18.198855,3
shuttle,15953,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[14531, 25943, 29029, 8603, 17796]",,"[14531, 25943, 29029, 8603, 17796]",,4,0.308394511432926,281,0.5275825767082566,25943.0,2025-09-29T00:36:18.198855,3
shuttle,16340,True,5,75.0,75.0,75.0,entropia,2d,1.0,0.0,1.0,0.0,,True,True,0.0,1.0,"[36942, 12242, 16352, 41094, 23816]",,"[36942, 12242, 16352, 41094, 23816]",,4,0.31195430954096104,241,0.5198182094249981,12242.0,2025-09-29T00:36:18.199855,3
shuttle,16352,False,5,75.0,75.0,75.0,entropia,2d,1.0,0.2,1.0,0.7219280948873623,,False,True,0.0,1.0,"[36942, 16340, 12242, 41094, 4614]",,"[36942, 16340, 12242, 41094, 23816]",,4,0.403805599222755,0,,,2025-09-29T00:36:18.199855,3
