dataset,idx_global,is_filtrada,k,percentil_dist,percentil_densidad,percentil_entropia,criterio_pureza,modo_espacial,radio_densidad,riesgo,densidad,entropia,proporcion_min,pasa_pureza,pasa_densidad,umbral_entropia,umbral_densidad,vecinos_all,dist_all,vecinos_min,dist_min,vecinos_validos_por_percentil,thr_dist_percentil,synthetics_from_this_seed,last_delta,last_neighbor_z,timestamp,clase_objetivo
heart,203,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[199, 45, 219, 142, 179]",,"[72, 59, 215, 227, 131]",,2,2.949687909449261,0,,,2025-09-29T00:37:43.535326,1
heart,212,True,5,25.0,50.0,,proporcion,2d,1.0,0.6,0.2,,0.4,True,True,,0.0,"[99, 23, 137, 46, 7]",,"[23, 46, 11, 153, 220]",,2,1.671967725238816,3,0.38786730037315403,23.0,2025-09-29T00:37:43.535326,1
heart,214,False,5,25.0,50.0,,proporcion,2d,1.0,0.8,0.0,,0.2,False,True,,0.0,"[103, 113, 190, 102, 101]",,"[113, 23, 215, 41, 212]",,2,3.3095551606320943,0,,,2025-09-29T00:37:43.535326,1
heart,215,True,5,25.0,50.0,,proporcion,2d,1.0,0.6,0.4,,0.4,True,True,,0.0,"[41, 55, 227, 105, 152]",,"[41, 227, 220, 131, 155]",,2,1.620422539751007,5,0.4614880310328125,55.0,2025-09-29T00:37:43.535326,1
heart,217,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[109, 17, 165, 148, 115]",,"[161, 153, 125, 220, 69]",,2,2.3690668423588663,0,,,2025-09-29T00:37:43.535326,1
heart,220,True,5,25.0,50.0,,proporcion,2d,1.0,0.4,0.0,,0.6,True,True,,0.0,"[215, 106, 23, 131, 32]",,"[215, 23, 131, 41, 227]",,2,2.3069146837914705,8,0.6636006949943728,215.0,2025-09-29T00:37:43.535326,1
heart,223,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[95, 60, 168, 208, 88]",,"[212, 227, 11, 131, 23]",,2,2.3734407751317987,0,,,2025-09-29T00:37:43.535326,1
heart,224,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[30, 27, 107, 230, 145]",,"[188, 92, 233, 78, 153]",,2,1.2478908751758335,0,,,2025-09-29T00:37:43.535326,1
heart,227,True,5,25.0,50.0,,proporcion,2d,1.0,0.4,0.4,,0.6,True,True,,0.0,"[215, 131, 105, 41, 55]",,"[215, 131, 41, 169, 155]",,2,1.7472011717598699,4,0.7885707141115963,131.0,2025-09-29T00:37:43.535326,1
heart,233,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[5, 176, 87, 139, 167]",,"[188, 224, 40, 18, 125]",,2,2.134093065622239,0,,,2025-09-29T00:37:43.535326,1
heart,235,False,5,25.0,50.0,,proporcion,2d,1.0,0.8,0.0,,0.2,False,True,,0.0,"[96, 111, 152, 49, 23]",,"[23, 215, 169, 227, 89]",,2,2.2626595283027697,0,,,2025-09-29T00:37:43.535326,1
heart,21,False,5,25.0,50.0,,proporcion,2d,1.0,0.8,0.0,,0.2,False,True,,0.0,"[136, 101, 105, 72, 220]",,"[105, 229, 137, 109, 199]",,2,2.7583295902202716,0,,,2025-09-29T00:37:43.580775,2
heart,31,False,5,25.0,50.0,,proporcion,2d,1.0,0.8,0.0,,0.2,False,True,,0.0,"[96, 213, 47, 89, 169]",,"[213, 111, 55, 152, 105]",,2,2.262683419702557,0,,,2025-09-29T00:37:43.580775,2
heart,36,False,5,25.0,50.0,,proporcion,2d,1.0,0.8,0.0,,0.2,False,True,,0.0,"[35, 126, 55, 96, 159]",,"[55, 111, 31, 225, 171]",,2,3.222626390029056,0,,,2025-09-29T00:37:43.580775,2
heart,38,True,5,25.0,50.0,,proporcion,2d,1.0,0.4,0.0,,0.6,True,True,,0.0,"[103, 50, 80, 183, 209]",,"[80, 183, 209, 207, 199]",,2,4.0922950868509345,9,0.7606279512759793,103.0,2025-09-29T00:37:43.580775,2
heart,43,False,5,25.0,50.0,,proporcion,2d,1.0,0.8,0.0,,0.2,False,True,,0.0,"[195, 198, 49, 207, 89]",,"[207, 146, 31, 196, 55]",,2,3.5654829705141213,0,,,2025-09-29T00:37:43.580775,2
heart,55,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[215, 41, 155, 227, 220]",,"[75, 105, 152, 225, 109]",,2,1.9955030096081692,0,,,2025-09-29T00:37:43.580775,2
heart,60,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[223, 88, 189, 208, 168]",,"[152, 213, 91, 105, 111]",,2,2.6942151188263805,0,,,2025-09-29T00:37:43.580775,2
heart,75,False,5,25.0,50.0,,proporcion,2d,1.0,0.8,0.2,,0.2,False,True,,0.0,"[109, 163, 215, 66, 165]",,"[109, 55, 146, 225, 105]",,2,1.7058219016927325,0,,,2025-09-29T00:37:43.580775,2
heart,77,True,5,25.0,50.0,,proporcion,2d,1.0,0.6,0.0,,0.4,True,True,,0.0,"[91, 49, 209, 25, 65]",,"[91, 209, 75, 21, 109]",,2,3.6328062638242122,7,0.3978905520555126,91.0,2025-09-29T00:37:43.580775,2
heart,80,False,5,25.0,50.0,,proporcion,2d,1.0,0.8,0.0,,0.2,False,True,,0.0,"[183, 130, 12, 219, 45]",,"[183, 199, 91, 109, 75]",,2,2.881983513957295,0,,,2025-09-29T00:37:43.580775,2
heart,91,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[95, 115, 211, 88, 164]",,"[109, 209, 75, 80, 105]",,2,2.42208895160481,0,,,2025-09-29T00:37:43.580775,2
heart,105,False,5,25.0,50.0,,proporcion,2d,1.0,0.8,0.0,,0.2,False,True,,0.0,"[215, 157, 227, 41, 109]",,"[109, 55, 152, 21, 75]",,2,1.6876434200498376,0,,,2025-09-29T00:37:43.580775,2
heart,109,True,5,25.0,50.0,,proporcion,2d,1.0,0.6,0.4,,0.4,True,True,,0.0,"[75, 225, 163, 66, 148]",,"[75, 225, 105, 146, 55]",,2,1.7801129629479475,5,0.3675230342807256,225.0,2025-09-29T00:37:43.580775,2
heart,111,False,5,25.0,50.0,,proporcion,2d,1.0,0.8,0.2,,0.2,False,True,,0.0,"[152, 189, 96, 235, 215]",,"[152, 31, 213, 105, 55]",,2,2.0275233875305343,0,,,2025-09-29T00:37:43.580775,2
heart,123,True,5,25.0,50.0,,proporcion,2d,1.0,0.6,0.0,,0.4,True,True,,0.0,"[55, 215, 195, 35, 132]",,"[55, 132, 75, 213, 152]",,2,3.492727137258258,6,0.4721461166512687,55.0,2025-09-29T00:37:43.580775,2
heart,132,False,5,25.0,50.0,,proporcion,2d,1.0,0.8,0.0,,0.2,False,True,,0.0,"[113, 58, 123, 35, 39]",,"[123, 213, 55, 207, 31]",,2,3.6606597434388157,0,,,2025-09-29T00:37:43.580775,2
heart,137,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[99, 212, 23, 220, 173]",,"[105, 21, 91, 109, 152]",,2,1.8215327424578485,0,,,2025-09-29T00:37:43.580775,2
heart,146,True,5,25.0,50.0,,proporcion,2d,1.0,0.4,0.0,,0.6,True,True,,0.0,"[163, 198, 225, 109, 75]",,"[225, 109, 75, 55, 207]",,2,2.2800927854845927,5,0.7966846281789686,198.0,2025-09-29T00:37:43.580775,2
heart,152,False,5,25.0,50.0,,proporcion,2d,1.0,0.8,0.2,,0.2,False,True,,0.0,"[189, 111, 215, 235, 23]",,"[111, 55, 105, 31, 75]",,2,1.6983222398541735,0,,,2025-09-29T00:37:43.580775,2
heart,171,True,5,25.0,50.0,,proporcion,2d,1.0,0.6,0.0,,0.4,True,True,,0.0,"[199, 35, 59, 36, 203]",,"[199, 36, 213, 111, 55]",,2,4.019243926021308,8,0.4632863746438768,199.0,2025-09-29T00:37:43.580775,2
heart,183,True,5,25.0,50.0,,proporcion,2d,1.0,0.6,0.0,,0.4,True,True,,0.0,"[80, 130, 198, 163, 75]",,"[80, 75, 146, 152, 91]",,2,3.319576662936672,13,0.3739308912122809,80.0,2025-09-29T00:37:43.580775,2
heart,196,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[150, 28, 198, 69, 124]",,"[146, 80, 43, 91, 75]",,2,2.940352094785855,0,,,2025-09-29T00:37:43.580775,2
heart,199,True,5,25.0,50.0,,proporcion,2d,1.0,0.6,0.0,,0.4,True,True,,0.0,"[203, 142, 45, 105, 80]",,"[105, 80, 109, 55, 171]",,2,2.506025215178581,4,0.3807672342116082,203.0,2025-09-29T00:37:43.580775,2
heart,207,True,5,25.0,50.0,,proporcion,2d,1.0,0.6,0.0,,0.4,True,True,,0.0,"[55, 155, 163, 43, 41]",,"[55, 43, 146, 31, 75]",,2,3.421831029317855,6,0.34442156209414604,155.0,2025-09-29T00:37:43.580775,2
heart,209,False,5,25.0,50.0,,proporcion,2d,1.0,0.8,0.0,,0.2,False,True,,0.0,"[158, 103, 91, 65, 49]",,"[91, 77, 75, 109, 31]",,2,2.9654729786295837,0,,,2025-09-29T00:37:43.580775,2
heart,213,True,5,25.0,50.0,,proporcion,2d,1.0,0.6,0.0,,0.4,True,True,,0.0,"[96, 31, 223, 235, 111]",,"[31, 111, 152, 60, 105]",,2,2.262683419702557,5,0.47921825998469864,96.0,2025-09-29T00:37:43.580775,2
heart,225,True,5,25.0,50.0,,proporcion,2d,1.0,0.6,0.2,,0.4,True,True,,0.0,"[109, 146, 163, 151, 33]",,"[109, 146, 75, 55, 105]",,2,2.31149807104943,6,0.49532299116653056,109.0,2025-09-29T00:37:43.580775,2
heart,229,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[192, 92, 54, 187, 78]",,"[21, 109, 225, 105, 91]",,2,2.078585569938544,0,,,2025-09-29T00:37:43.580775,2
heart,9,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[50, 163, 183, 80, 114]",,"[226, 142, 130, 48, 211]",,2,3.7566368366159466,0,,,2025-09-29T00:37:43.626452,3
heart,24,False,5,25.0,50.0,,proporcion,2d,1.0,0.8,0.0,,0.2,False,True,,0.0,"[142, 199, 50, 55, 203]",,"[142, 159, 130, 101, 96]",,2,3.5225389167271675,0,,,2025-09-29T00:37:43.626452,3
heart,47,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[31, 152, 55, 169, 111]",,"[189, 96, 195, 127, 159]",,2,2.9100935244988073,0,,,2025-09-29T00:37:43.626452,3
heart,48,False,5,25.0,50.0,,proporcion,2d,1.0,0.8,0.0,,0.2,False,True,,0.0,"[199, 45, 59, 68, 123]",,"[68, 195, 106, 226, 210]",,2,3.5683575210711274,0,,,2025-09-29T00:37:43.626452,3
heart,52,True,5,25.0,50.0,,proporcion,2d,1.0,0.6,0.0,,0.4,True,True,,0.0,"[131, 136, 227, 72, 101]",,"[136, 101, 189, 226, 208]",,2,2.933991616037821,14,0.4005358046457723,136.0,2025-09-29T00:37:43.626452,3
heart,57,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[206, 13, 98, 197, 181]",,"[142, 24, 130, 151, 71]",,2,2.636487964802822,0,,,2025-09-29T00:37:43.626452,3
heart,68,True,5,25.0,50.0,,proporcion,2d,1.0,0.4,0.0,,0.6,True,True,,0.0,"[48, 183, 130, 45, 210]",,"[48, 130, 210, 151, 142]",,2,4.318127525654347,8,0.660175661963354,48.0,2025-09-29T00:37:43.626452,3
heart,71,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[66, 146, 225, 33, 109]",,"[173, 151, 166, 189, 47]",,2,2.8698283516577483,0,,,2025-09-29T00:37:43.626452,3
heart,95,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[63, 223, 91, 153, 115]",,"[166, 173, 189, 208, 168]",,2,2.286473257116681,0,,,2025-09-29T00:37:43.626452,3
heart,96,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[31, 111, 235, 213, 49]",,"[189, 195, 159, 106, 47]",,2,2.080810323399767,0,,,2025-09-29T00:37:43.626452,3
heart,101,True,5,25.0,50.0,,proporcion,2d,1.0,0.6,0.0,,0.4,True,True,,0.0,"[72, 21, 136, 105, 52]",,"[136, 52, 96, 189, 159]",,2,2.7583295902202716,9,0.3675230342807256,21.0,2025-09-29T00:37:43.626452,3
heart,106,False,5,25.0,50.0,,proporcion,2d,1.0,0.8,0.0,,0.2,False,True,,0.0,"[32, 220, 226, 227, 23]",,"[226, 96, 208, 195, 136]",,2,2.3069146837914705,0,,,2025-09-29T00:37:43.626452,3
heart,127,True,5,25.0,50.0,,proporcion,2d,1.0,0.6,0.0,,0.4,True,True,,0.0,"[20, 152, 60, 189, 195]",,"[189, 195, 47, 208, 52]",,2,3.2737859286979885,14,0.35035645916507285,152.0,2025-09-29T00:37:43.626452,3
heart,130,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[222, 80, 183, 205, 198]",,"[173, 142, 24, 68, 166]",,2,2.881983513957295,0,,,2025-09-29T00:37:43.626452,3
heart,136,False,5,25.0,50.0,,proporcion,2d,1.0,0.8,0.0,,0.2,False,True,,0.0,"[72, 21, 131, 101, 105]",,"[101, 52, 226, 168, 208]",,2,2.3497592781816428,0,,,2025-09-29T00:37:43.626452,3
heart,142,False,5,25.0,50.0,,proporcion,2d,1.0,0.8,0.0,,0.2,False,True,,0.0,"[199, 24, 203, 222, 197]",,"[24, 159, 130, 106, 226]",,2,2.9891824222870804,0,,,2025-09-29T00:37:43.626452,3
heart,151,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[225, 114, 163, 109, 75]",,"[71, 166, 173, 182, 159]",,2,2.6948824467317416,0,,,2025-09-29T00:37:43.626452,3
heart,159,False,5,25.0,50.0,,proporcion,2d,1.0,0.8,0.0,,0.2,False,True,,0.0,"[31, 155, 55, 225, 96]",,"[96, 142, 226, 166, 24]",,2,3.1563943482930754,0,,,2025-09-29T00:37:43.626452,3
heart,166,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[148, 78, 109, 66, 225]",,"[95, 226, 173, 208, 96]",,2,1.9865863774498127,0,,,2025-09-29T00:37:43.626452,3
heart,168,True,5,25.0,50.0,,proporcion,2d,1.0,0.6,0.2,,0.4,True,True,,0.0,"[208, 223, 131, 226, 227]",,"[208, 226, 189, 211, 136]",,2,2.3752241898972533,3,0.45111022770860976,208.0,2025-09-29T00:37:43.626452,3
heart,173,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[153, 63, 212, 228, 198]",,"[71, 95, 166, 130, 189]",,2,2.663044476989816,0,,,2025-09-29T00:37:43.626452,3
heart,182,False,5,25.0,50.0,,proporcion,2d,1.0,0.8,0.0,,0.2,False,True,,0.0,"[151, 163, 178, 75, 146]",,"[151, 127, 210, 47, 71]",,2,4.853827836709328,0,,,2025-09-29T00:37:43.626452,3
heart,189,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[152, 88, 111, 169, 227]",,"[211, 96, 208, 168, 47]",,2,1.8160872738581149,0,,,2025-09-29T00:37:43.626452,3
heart,195,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[89, 235, 152, 20, 169]",,"[96, 189, 47, 106, 211]",,2,2.765782682754926,0,,,2025-09-29T00:37:43.626958,3
heart,208,True,5,25.0,50.0,,proporcion,2d,1.0,0.6,0.2,,0.4,True,True,,0.0,"[168, 131, 226, 223, 227]",,"[168, 226, 189, 211, 95]",,2,2.121010272768761,5,0.40786844838313013,131.0,2025-09-29T00:37:43.626958,3
heart,210,True,5,25.0,50.0,,proporcion,2d,1.0,0.6,0.0,,0.4,True,True,,0.0,"[68, 48, 123, 132, 50]",,"[68, 48, 151, 182, 195]",,2,4.553795371183863,14,0.36464058640415103,68.0,2025-09-29T00:37:43.627043,3
heart,211,False,5,25.0,50.0,,proporcion,2d,1.0,0.8,0.0,,0.2,False,True,,0.0,"[88, 131, 91, 189, 49]",,"[189, 226, 208, 168, 136]",,2,2.4854282749793772,0,,,2025-09-29T00:37:43.627043,3
heart,226,True,5,25.0,50.0,,proporcion,2d,1.0,0.6,0.0,,0.4,True,True,,0.0,"[32, 131, 208, 106, 227]",,"[208, 106, 168, 211, 136]",,2,2.0741968993695794,7,0.4406037917790355,131.0,2025-09-29T00:37:43.627043,3
heart,20,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[211, 195, 88, 127, 152]",,"[93, 163, 66, 114, 178]",,2,3.048736078026391,0,,,2025-09-29T00:37:43.639556,4
heart,50,False,5,25.0,50.0,,proporcion,2d,1.0,0.8,0.0,,0.2,False,True,,0.0,"[9, 24, 163, 146, 130]",,"[163, 114, 126, 66, 178]",,2,3.567519737235186,0,,,2025-09-29T00:37:43.639556,4
heart,66,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[109, 71, 148, 75, 81]",,"[163, 178, 93, 174, 114]",,2,2.352150066205695,0,,,2025-09-29T00:37:43.639556,4
heart,93,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[131, 161, 215, 41, 52]",,"[163, 20, 66, 114, 178]",,2,2.983800627838693,0,,,2025-09-29T00:37:43.639556,4
heart,114,False,5,25.0,50.0,,proporcion,2d,1.0,0.8,0.0,,0.2,False,True,,0.0,"[151, 163, 146, 209, 75]",,"[163, 50, 66, 126, 93]",,2,2.736132022025466,0,,,2025-09-29T00:37:43.639556,4
heart,126,False,5,25.0,50.0,,proporcion,2d,1.0,0.8,0.0,,0.2,False,True,,0.0,"[36, 151, 178, 225, 55]",,"[178, 114, 163, 50, 66]",,2,3.309173811610248,0,,,2025-09-29T00:37:43.639556,4
heart,163,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[75, 109, 146, 225, 41]",,"[114, 66, 93, 50, 178]",,2,1.8660181937869142,0,,,2025-09-29T00:37:43.639556,4
heart,174,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[119, 73, 81, 60, 223]",,"[66, 93, 20, 178, 163]",,2,3.994170510397027,0,,,2025-09-29T00:37:43.639556,4
heart,178,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[47, 198, 75, 146, 111]",,"[66, 126, 163, 114, 93]",,2,3.7228544648648616,0,,,2025-09-29T00:37:43.639556,4
heart,216,False,5,25.0,50.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[101, 21, 33, 207, 76]",,"[163, 114, 66, 93, 50]",,2,3.381765290193206,0,,,2025-09-29T00:37:43.639556,4
