dataset,idx_global,is_filtrada,k,percentil_dist,percentil_densidad,percentil_entropia,criterio_pureza,modo_espacial,radio_densidad,riesgo,densidad,entropia,proporcion_min,pasa_pureza,pasa_densidad,umbral_entropia,umbral_densidad,vecinos_all,dist_all,vecinos_min,dist_min,vecinos_validos_por_percentil,thr_dist_percentil,synthetics_from_this_seed,last_delta,last_neighbor_z,timestamp,clase_objetivo
glass,25,False,5,50.0,25.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[122, 114, 134, 112, 125]",,"[94, 156, 118, 104, 81]",,3,5.858822564490876,0,,,2025-09-29T00:37:39.206779,5
glass,60,False,5,50.0,25.0,,proporcion,2d,1.0,0.2,0.2,,0.8,False,True,,0.0,"[156, 94, 87, 109, 162]",,"[156, 94, 87, 109, 81]",,3,2.3008901008490206,0,,,2025-09-29T00:37:39.206779,5
glass,81,True,5,50.0,25.0,,proporcion,2d,1.0,0.6,0.0,,0.4,True,True,,0.0,"[157, 54, 162, 60, 94]",,"[60, 94, 87, 129, 109]",,3,2.3781486454870766,0,,,2025-09-29T00:37:39.206779,5
glass,87,True,5,50.0,25.0,,proporcion,2d,1.0,0.4,0.2,,0.6,True,True,,0.0,"[109, 94, 60, 66, 30]",,"[109, 94, 60, 81, 156]",,3,2.3008901008490206,0,,,2025-09-29T00:37:39.206779,5
glass,94,False,5,50.0,25.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[66, 141, 30, 121, 74]",,"[87, 60, 156, 109, 81]",,3,1.6472968703090891,0,,,2025-09-29T00:37:39.206779,5
glass,104,False,5,50.0,25.0,,proporcion,2d,1.0,0.8,0.0,,0.2,False,True,,0.0,"[25, 122, 0, 44, 22]",,"[25, 156, 94, 118, 87]",,3,9.207417917519324,0,,,2025-09-29T00:37:39.206779,5
glass,109,False,5,50.0,25.0,,proporcion,2d,1.0,0.2,0.2,,0.8,False,True,,0.0,"[87, 60, 94, 66, 156]",,"[87, 60, 94, 156, 81]",,3,2.7271522404792217,0,,,2025-09-29T00:37:39.206779,5
glass,118,False,5,50.0,25.0,,proporcion,2d,1.0,0.8,0.0,,0.2,False,True,,0.0,"[151, 4, 52, 64, 129]",,"[129, 94, 87, 81, 156]",,3,3.5403012188562766,0,,,2025-09-29T00:37:39.206779,5
glass,129,False,5,50.0,25.0,,proporcion,2d,1.0,0.8,0.0,,0.2,False,True,,0.0,"[11, 89, 140, 27, 60]",,"[60, 81, 94, 118, 87]",,3,2.942523047510092,0,,,2025-09-29T00:37:39.206779,5
glass,156,True,5,50.0,25.0,,proporcion,2d,1.0,0.6,0.2,,0.4,True,True,,0.0,"[60, 94, 66, 141, 162]",,"[60, 94, 87, 109, 129]",,3,2.547409594603133,0,,,2025-09-29T00:37:39.206779,5
glass,23,False,5,50.0,25.0,,proporcion,2d,1.0,0.8,0.0,,0.2,False,False,,0.1,"[67, 34, 96, 116, 148]",,"[96, 51, 170, 155, 149]",,3,6.0596907586248685,0,,,2025-09-29T00:37:39.217690,6
glass,51,False,5,50.0,25.0,,proporcion,2d,1.0,0.2,0.6,,0.8,False,True,,0.1,"[170, 162, 149, 155, 157]",,"[170, 162, 149, 155, 96]",,3,1.7210647017116611,0,,,2025-09-29T00:37:39.217690,6
glass,96,False,5,50.0,25.0,,proporcion,2d,1.0,0.4,0.0,,0.6,True,False,,0.1,"[54, 155, 157, 51, 162]",,"[155, 51, 162, 149, 170]",,3,2.753046955747242,0,,,2025-09-29T00:37:39.217690,6
glass,149,True,5,50.0,25.0,,proporcion,2d,1.0,0.6,0.6,,0.4,True,True,,0.1,"[170, 155, 48, 121, 7]",,"[170, 155, 51, 162, 96]",,3,1.344289895892408,0,,,2025-09-29T00:37:39.217690,6
glass,155,True,5,50.0,25.0,,proporcion,2d,1.0,0.6,0.4,,0.4,True,True,,0.1,"[149, 58, 30, 170, 48]",,"[149, 170, 51, 162, 96]",,3,1.3559413002318346,0,,,2025-09-29T00:37:39.217690,6
glass,162,True,5,50.0,25.0,,proporcion,2d,1.0,0.4,0.2,,0.6,True,True,,0.1,"[51, 157, 149, 170, 28]",,"[51, 149, 170, 155, 96]",,3,2.2374820460564573,0,,,2025-09-29T00:37:39.218689,6
glass,170,True,5,50.0,25.0,,proporcion,2d,1.0,0.4,0.6,,0.6,True,True,,0.1,"[149, 51, 155, 48, 142]",,"[149, 51, 155, 162, 96]",,3,1.3904879512591608,0,,,2025-09-29T00:37:39.218689,6
glass,0,False,5,50.0,25.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[156, 60, 82, 66, 152]",,"[98, 8, 12, 92, 34]",,3,4.783637926459945,0,,,2025-09-29T00:37:39.226686,7
glass,8,False,5,50.0,25.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[46, 150, 32, 120, 53]",,"[98, 38, 28, 116, 14]",,3,1.4858066535973735,0,,,2025-09-29T00:37:39.226686,7
glass,12,False,5,50.0,25.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,0.0,"[92, 166, 88, 28, 34]",,"[92, 166, 88, 28, 34]",,3,1.1889773334939922,0,,,2025-09-29T00:37:39.226686,7
glass,14,False,5,50.0,25.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,0.0,"[105, 146, 125, 165, 127]",,"[105, 146, 125, 165, 127]",,3,1.5090353997195989,0,,,2025-09-29T00:37:39.226686,7
glass,28,False,5,50.0,25.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,0.0,"[116, 166, 34, 88, 67]",,"[116, 166, 34, 88, 67]",,3,1.0365164925602255,0,,,2025-09-29T00:37:39.226686,7
glass,34,False,5,50.0,25.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,0.0,"[67, 116, 28, 88, 166]",,"[67, 116, 28, 88, 166]",,3,1.0365164925602255,0,,,2025-09-29T00:37:39.226686,7
glass,38,False,5,50.0,25.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[72, 161, 137, 142, 27]",,"[8, 112, 98, 122, 28]",,3,3.228033933840191,0,,,2025-09-29T00:37:39.226686,7
glass,67,False,5,50.0,25.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,0.0,"[116, 34, 28, 88, 166]",,"[116, 34, 28, 88, 166]",,3,1.0627897260130672,0,,,2025-09-29T00:37:39.226686,7
glass,88,False,5,50.0,25.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,0.0,"[116, 28, 67, 34, 12]",,"[116, 28, 67, 34, 12]",,3,1.1515591686123146,0,,,2025-09-29T00:37:39.226686,7
glass,92,False,5,50.0,25.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,0.0,"[12, 166, 88, 28, 34]",,"[12, 166, 88, 28, 34]",,3,1.2844867596432914,0,,,2025-09-29T00:37:39.226686,7
glass,98,True,5,50.0,25.0,,proporcion,2d,1.0,0.4,0.0,,0.6,True,True,,0.0,"[28, 116, 170, 148, 149]",,"[28, 116, 148, 146, 166]",,3,2.1498598411769523,0,,,2025-09-29T00:37:39.226686,7
glass,105,False,5,50.0,25.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,0.0,"[146, 125, 127, 165, 14]",,"[146, 125, 127, 165, 14]",,3,1.15532112645773,0,,,2025-09-29T00:37:39.226686,7
glass,112,True,5,50.0,25.0,,proporcion,2d,1.0,0.4,0.0,,0.6,True,True,,0.0,"[38, 122, 161, 165, 21]",,"[38, 122, 165, 125, 127]",,3,4.3814270704880585,0,,,2025-09-29T00:37:39.226686,7
glass,114,False,5,50.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[105, 125, 14, 127, 165]",,"[105, 125, 14, 127, 165]",,3,3.762171276613728,0,,,2025-09-29T00:37:39.226686,7
glass,116,False,5,50.0,25.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,0.0,"[28, 67, 34, 88, 166]",,"[28, 67, 34, 88, 166]",,3,0.7853120750288224,0,,,2025-09-29T00:37:39.226686,7
glass,122,True,5,50.0,25.0,,proporcion,2d,1.0,0.4,0.0,,0.6,True,True,,0.0,"[25, 114, 112, 95, 125]",,"[114, 112, 125, 127, 98]",,3,4.337198191692961,0,,,2025-09-29T00:37:39.226686,7
glass,125,False,5,50.0,25.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,0.0,"[165, 148, 127, 105, 146]",,"[165, 148, 127, 105, 146]",,3,0.8630496944521113,0,,,2025-09-29T00:37:39.227687,7
glass,127,False,5,50.0,25.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,0.0,"[125, 165, 148, 105, 146]",,"[125, 165, 148, 105, 146]",,3,1.0304942909300825,0,,,2025-09-29T00:37:39.227687,7
glass,134,False,5,50.0,25.0,,proporcion,2d,1.0,0.0,0.8,,1.0,False,True,,0.0,"[166, 12, 28, 92, 116]",,"[166, 12, 28, 92, 116]",,3,1.7913607550454447,0,,,2025-09-29T00:37:39.227687,7
glass,146,False,5,50.0,25.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,0.0,"[105, 125, 148, 165, 127]",,"[105, 125, 148, 165, 127]",,3,1.0372642603783018,0,,,2025-09-29T00:37:39.227687,7
glass,148,False,5,50.0,25.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,0.0,"[165, 125, 127, 146, 105]",,"[165, 125, 127, 146, 105]",,3,1.0304942909300825,0,,,2025-09-29T00:37:39.227687,7
glass,165,False,5,50.0,25.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,0.0,"[125, 148, 127, 146, 105]",,"[125, 148, 127, 146, 105]",,3,0.9548645626090493,0,,,2025-09-29T00:37:39.227687,7
glass,166,False,5,50.0,25.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,0.0,"[12, 28, 116, 34, 134]",,"[12, 28, 116, 34, 134]",,3,1.1512872277874546,0,,,2025-09-29T00:37:39.227687,7
